SOPType,SOPNumber,ItemNumber,QTY,ExtendedCost,ExtendedPrice,UnitCost,UnitPrice,CustomerNumber,DocumentDate,QTYInBaseUOfM,SalespersonID
"Order","ORDST2074","FAXX-RIC-060E",2,958.1,1919.9,479.05,959.95,"METROPOL0001",2026-03-01 00:00:00.000,1,"SANDRA M."
"Order","ORDST2075","PHON-PAN-3155",3,178.5,359.85,59.5,119.95,"MAHLERST0001",2026-03-02 00:00:00.000,1,"SANDRA M."
"Order","ORDST2076","HDWR-CAB-0001",2,13843.76,27699.9,6921.88,13849.95,"LAWRENCE0001",2026-03-02 00:00:00.000,1,"NANCY B."
"Order","ORDST2081","PHON-PAN-3155",2,119,239.9,59.5,119.95,"AARONFIT0001",2026-03-04 00:00:00.000,1,"PAUL W."
"Order","ORDST2082","ANSW-PAN-1450",2,100.5,219.9,50.25,109.95,"AARONFIT0001",2026-03-04 00:00:00.000,1,"PAUL W."
"Order","ORDST2083","HDWR-SRG-0001",4,74.6,159.8,18.65,39.95,"PLAZAONE0001",2026-03-05 00:00:00.000,1,"SANDRA M."
"Order","ORDST2085","HDWR-RNG-0001",2,1338,2679.9,669,1339.95,"MAGNIFIC0001",2026-03-07 00:00:00.000,1,"GARY W."
"Order","ORDST2087","HDWR-CAB-0001",3,20765.64,41549.85,6921.88,13849.95,"ASTORSUI0001",2026-03-09 00:00:00.000,1,"GREG E."
"Order","ORDST2090","FAXX-RIC-060E",2,958.1,1919.9,479.05,959.95,"BLUEYOND0001",2026-03-11 00:00:00.000,1,"NANCY B."
"Order","ORDST2092","HDWR-CAB-0001",4,27687.52,55399.8,6921.88,13849.95,"PLAZAONE0001",2026-03-12 00:00:00.000,1,"SANDRA M."
"Order","ORDST2093","ANSW-PAN-1450",3,150.75,329.85,50.25,109.95,"VANCOUVE0001",2026-03-13 00:00:00.000,1,"ERIN J."
"Order","ORDST2097","PHON-PAN-3155",2,119,239.9,59.5,119.95,"CENTRALC0001",2026-03-16 00:00:00.000,1,"PAUL W."
"Order","ORDST2098","ANSW-PAN-1450",10,502.5,1099.5,50.25,109.95,"MAGNIFIC0001",2026-03-17 00:00:00.000,1,"GARY W."
"Order","ORDST2099","HDWR-SRG-0001",4,74.6,159.8,18.65,39.95,"METROPOL0001",2026-03-17 00:00:00.000,1,"SANDRA M."
"Order","ORDST2100","ACCS-CRD-25BK",2,11.96,39.9,5.98,19.95,"ASTORSUI0001",2026-03-18 00:00:00.000,1,"GREG E."
"Order","ORDST2101","HDWR-RNG-0001",6,4014,8039.7,669,1339.95,"PLAZAONE0001",2026-03-18 00:00:00.000,1,"SANDRA M."
"Order","ORDST2102","ACCS-HDS-1EAR",3,115.77,239.85,38.59,79.95,"HOLLINGC0001",2026-03-18 00:00:00.000,1,"PAUL W."
"Order","ORDST2103","FAXX-CAN-9800",9,10773,21599.55,1197,2399.95,"BREAKTHR0001",2026-03-19 00:00:00.000,1,"FRANCINE B."
"Order","ORDST2104","ACCS-HDS-1EAR",10,385.9,799.5,38.59,79.95,"HOLLINGC0001",2026-03-20 00:00:00.000,1,"PAUL W."
"Order","ORDST2105","FAXX-CAN-9800",12,14364,28799.4,1197,2399.95,"MAHLERST0001",2026-03-21 00:00:00.000,1,"SANDRA M."
"Order","ORDST2106","FAXX-CAN-9800",2,2394,4799.9,1197,2399.95,"LAWRENCE0001",2026-03-22 00:00:00.000,1,"NANCY B."
"Order","ORDST2108","100XLG",8,444,479.6,55.5,59.95,"ASTORSUI0001",2026-03-24 00:00:00.000,1,"GREG E."
"Order","ORDST2033","ANSW-ATT-1000",2,118.58,239.9,59.29,119.95,"PLAZAONE0001",2026-01-30 00:00:00.000,1,"SANDRA M."
"Order","ORDST2034","100XLG",5,277.5,299.75,55.5,59.95,"CENTRALC0001",2026-01-31 00:00:00.000,1,"PAUL W."
"Order","ORDST2035","100XLG",10,555,599.5,55.5,59.95,"MAGNIFIC0001",2026-02-01 00:00:00.000,1,"GARY W."
"Order","ORDST2042","100XLG",2,111,119.9,55.5,59.95,"VANCOUVE0001",2026-02-06 00:00:00.000,1,"ERIN J."
"Order","ORDST2043","100XLG",5,277.5,299.75,55.5,59.95,"AARONFIT0001",2026-02-07 00:00:00.000,1,"PAUL W."
"Order","ORDST2045","FAXX-CAN-9800",2,2394,4799.9,1197,2399.95,"VANCOUVE0001",2026-02-09 00:00:00.000,1,"ERIN J."
"Order","ORDST2047","FAXX-CAN-9800",2,2394,4799.9,1197,2399.95,"CENTRALC0001",2026-02-10 00:00:00.000,1,"PAUL W."
"Order","ORDST2048","FAXX-CAN-9800",2,2394,4799.9,1197,2399.95,"MAGNIFIC0001",2026-02-11 00:00:00.000,1,"GARY W."
"Order","ORDST2051","FAXX-CAN-9800",2,2394,4799.9,1197,2399.95,"LAWRENCE0001",2026-02-16 00:00:00.000,1,"NANCY B."
"Order","ORDST2055","ACCS-HDS-1EAR",2,77.18,159.9,38.59,79.95,"VANCOUVE0001",2026-02-18 00:00:00.000,1,"ERIN J."
"Order","ORDST2057","ACCS-HDS-1EAR",4,154.36,319.8,38.59,79.95,"AARONFIT0001",2026-02-19 00:00:00.000,1,"PAUL W."
"Order","ORDST2060","100XLG",4,222,239.8,55.5,59.95,"MAGNIFIC0001",2026-02-21 00:00:00.000,1,"GARY W."
"Order","ORDST2067","PHON-PAN-2315",4,111.92,239.8,27.98,59.95,"HOLLINGC0001",2026-02-24 00:00:00.000,1,"PAUL W."
"Order","ORDST1025","FAXX-SLK-2100",5,4395.25,8799.75,879.05,1759.95,"BAKERSEM0001",2025-05-08 00:00:00.000,1,"GREG E."
"Order","ORDST1026","FAXX-SLK-2100",3,2637.15,5279.85,879.05,1759.95,"AARONFIT0001",2025-05-08 00:00:00.000,1,"PAUL W."
"Order","ORDST1026","ACCS-HDS-1EAR",2,77.18,159.9,38.59,79.95,"AARONFIT0001",2025-05-08 00:00:00.000,1,"PAUL W."
"Order","ORDST2000","HDWR-PNL-0001",5,1519.25,3049.75,303.85,609.95,"CONTOSOL0001",2026-01-01 00:00:00.000,1,"NANCY B."
"Order","ORDST2003","PHON-PAN-2315",4,111.92,479.8,27.98,119.95,"ADVANCED0001",2026-01-03 00:00:00.000,1,"PAUL W."
"Order","ORDST2006","PHON-ATT-0712",5,179.45,399.75,35.89,79.95,"AARONFIT0001",2026-01-05 00:00:00.000,1,"PAUL W."
"Order","ORDST2007","ANSW-PAN-2460",2,150.3,299.9,75.15,149.95,"PLAZAONE0001",2026-01-06 00:00:00.000,1,"SANDRA M."
"Order","ORDST2008","PHON-PAN-3155",3,178.5,359.85,59.5,119.95,"LONDONBE0001",2026-01-06 00:00:00.000,1,"IAN M."
"Order","ORDST2009","ACCS-CRD-25BK",2,11.96,39.9,5.98,19.95,"MIDLANDC0001",2026-01-07 00:00:00.000,1,"GREG E."
"Order","ORDST2018","PHON-BUS-1250",2,359.7,719.9,179.85,359.95,"MAGNIFIC0001",2026-01-14 00:00:00.000,1,"GARY W."
"Order","ORDST2020","HDWR-PRO-4862",2,5996.3,11999.9,2998.15,5999.95,"MAHLERST0001",2026-01-16 00:00:00.000,1,"SANDRA M."
"Order","ORDST2025","FAXX-CAN-9800",10,11970,23999.5,1197,2399.95,"VANCOUVE0001",2026-01-22 00:00:00.000,1,"ERIN J."
"Order","ORDST2028","100XLG",10,555,599.5,55.5,59.95,"ADAMPARK0001",2026-01-25 00:00:00.000,1,"GREG E."
"Order","ORDST2029","100XLG",10,555,599.5,55.5,59.95,"AARONFIT0001",2026-01-26 00:00:00.000,1,"PAUL W."
"Order","ORDST2030","100XLG",2,111,119.9,55.5,59.95,"AARONFIT0001",2026-01-27 00:00:00.000,1,"PAUL W."
"Order","ORDST2031","100XLG",5,277.5,299.75,55.5,59.95,"CONTOSOL0001",2026-01-28 00:00:00.000,1,"NANCY B."
"Order","ORDPH1002","TRAN-STR-N394",5,49.05,99.75,9.81,19.95,"WESTCENT0001",2024-05-17 00:00:00.000,1,"PAUL W."
"Order","ORDPH1003","ACCS-HDS-2EAR",10,419.8,0,41.98,0,"CENTRALI0001",2024-05-16 00:00:00.000,1,""
"Order","ORDPH1003","PHON-BUS-1250",10,1798.5,0,179.85,0,"CENTRALI0001",2024-05-16 00:00:00.000,1,""
"Order","ORDPH1003","WIRE-MCD-0001",100,54,0,0.54,0,"CENTRALI0001",2024-05-16 00:00:00.000,1,""
"Order","ORDPH1003","ASMB-LBR-0001",80,2800,0,35,0,"CENTRALI0001",2024-05-16 00:00:00.000,1,""
"Order","ORDSPEC1001","HDWR-SRG-0001",2,37.3,79.9,18.65,39.95,"COUNTRYV0001",2024-05-19 00:00:00.000,1,"IAN M."
"Order","ORDST1009","WIRE-SCD-0001",25,4,8.75,0.16,0.35,"LAWRENCE0001",2024-05-11 00:00:00.000,1,"NANCY B."
"Order","ORDST1011","PHON-ATT-5354",2,231.7,479.9,115.85,239.95,"LAWRENCE0001",2024-05-20 00:00:00.000,1,"NANCY B."
"Order","ORDST1012","PHON-SNY-1250",2,178,359.9,89,179.95,"WESTSIDE0001",2024-05-27 00:00:00.000,1,"GREG E."
"Order","ORDST1016","ASMB-LBR-0001",10,350,349.5,35,34.95,"BAKERSEM0001",2024-05-10 00:00:00.000,1,"GREG E."
"Order","ORDST1019","ACCS-HDS-1EAR",2,77.18,159.91,38.59,79.95,"ADVANCED0002",2024-07-08 00:00:00.000,1,"GARY W."
"Order","ORDST1023","ACCS-HDS-2EAR",3,125.94,269.85,41.98,89.95,"ADVANCED0002",2024-07-07 00:00:00.000,1,"GARY W."
"Order","RMA002000","3-B3813A",2,100,120,50,60,"COMPUTER0003",2027-08-31 00:00:00.000,1,"IAN M."
"Invoice","INVS3005","5-STDLABOR",2,150,500,75,250,"DOLLISCO0001",2028-09-06 00:00:00.000,1,"FRANCINE B."
"Invoice","INVS3005","5-STDLABOR",0.5,37.5,125,75,250,"DOLLISCO0001",2028-09-06 00:00:00.000,1,"FRANCINE B."
"Invoice","INVS3005","5-TVLLABOR",0.5,25,37.5,50,75,"DOLLISCO0001",2028-09-06 00:00:00.000,1,"FRANCINE B."
"Invoice","INVS3006","5-STDLABOR",2,150,0,75,250,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3006","5-STDLABOR",0.5,37.5,0,75,250,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3006","5-TVLLABOR",0.5,25,0,50,75,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3007","5-STDLABOR",2,150,500,75,250,"ASTORSUI0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3007","5-STDLABOR",0.5,37.5,125,75,250,"ASTORSUI0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3000","5-STDLABOR",2,150,500,75,250,"CELLULAR0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3000","5-STDLABOR",0.5,37.5,125,75,250,"CELLULAR0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3000","5-TVLLABOR",0.5,25,37.5,50,75,"CELLULAR0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3001","5-STDLABOR",2,150,500,75,250,"CENTRALD0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3001","5-STDLABOR",0.5,37.5,125,75,250,"CENTRALD0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3001","5-TVLLABOR",0.5,25,37.5,50,75,"CENTRALD0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3002","5-STDLABOR",2,150,0,75,250,"COMPUTEC0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3002","5-STDLABOR",0.5,37.5,0,75,250,"COMPUTEC0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3002","5-TVLLABOR",0.5,25,0,50,75,"COMPUTEC0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3003","5-STDLABOR",2,150,500,75,250,"COMPUTER0003",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3003","5-STDLABOR",0.5,37.5,125,75,250,"COMPUTER0003",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3003","5-TVLLABOR",0.5,25,37.5,50,75,"COMPUTER0003",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3004","5-STDLABOR",2,150,0,75,0,"COUNTRYV0001",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3004","5-STDLABOR",0.5,37.5,0,75,0,"COUNTRYV0001",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3004","5-TVLLABOR",0.5,25,0,50,0,"COUNTRYV0001",2028-09-06 00:00:00.000,1,"IAN M."
"Invoice","INVS3007","5-TVLLABOR",0.5,25,37.5,50,75,"ASTORSUI0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3008","5-STDLABOR",2,150,500,75,250,"AARONFIT0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3008","5-STDLABOR",0.5,37.5,125,75,250,"AARONFIT0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3008","5-TVLLABOR",0.5,25,37.5,50,75,"AARONFIT0001",2028-09-06 00:00:00.000,1,"PAUL W."
"Invoice","INVS3009","5-STDLABOR",2,150,500,75,250,"NOVASYST0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3009","5-STDLABOR",0.5,37.5,125,75,250,"NOVASYST0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3009","5-TVLLABOR",0.5,25,37.5,50,75,"NOVASYST0001",2028-09-06 00:00:00.000,1,"SANDRA M."
"Invoice","INVS3010","5-STDLABOR",2,150,500,75,250,"UNIFIEDW0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3010","5-STDLABOR",0.5,37.5,125,75,250,"UNIFIEDW0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3010","5-TVLLABOR",0.5,25,37.5,50,75,"UNIFIEDW0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3011","5-TVLLABOR",0.5,25,37.5,50,75,"ROSELLEN0001",2028-09-06 00:00:00.000,1,"GARY W."
"Invoice","INVS3012","5-TVLLABOR",0.5,25,37.5,50,75,"REYNOLDS0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3012","5-STDLABOR",0.92,69,138,75,150,"REYNOLDS0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3013","5-TVLLABOR",0.5,25,37.5,50,75,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","INVS3013","5-OVTLABOR",2.25,309.38,562.5,137.5,250,"HOMEFURN0001",2028-09-06 00:00:00.000,1,"GREG E."
"Invoice","RMA003000","3-B3813A",2,100,120,50,60,"COMPUTER0003",2027-08-31 00:00:00.000,1,"IAN M."
"Invoice","RMA003001","3-C2924A",3,270,418.5,90,139.5,"ADAMPARK0001",2027-08-31 00:00:00.000,1,"GREG E."
"Invoice","RMA003001","3-E4471A",2,200,334,100,167,"ADAMPARK0001",2027-08-31 00:00:00.000,1,"GREG E."
"Invoice","RMA003001","3-B3813A",2,100,120,50,60,"ADAMPARK0001",2027-08-31 00:00:00.000,1,"GREG E."
"Invoice","RMA003002","3-E4592A",6,360,540,60,90,"FRANCHIS0001",2027-08-31 00:00:00.000,1,"PAUL W."
"Fulfillment Order","FULORD1000","256 SDRAM",1,247.5,229.95,247.5,229.95,"AARONFIT0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Fulfillment Order","FULORD1006","HDWR-LDS-0001",1,2700,5409.95,2700,5409.95,"AARONFIT0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Fulfillment Order","FULORD1008","PHON-FGD-0001",1,57.22,119.95,57.22,119.95,"AARONFIT0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","INVSP1005","M1700",1,198,199.95,198,199.95,"ASTORSUI0001",2027-04-21 00:00:00.000,1,"GREG E."
"Order","ORDST2225","FAXX-SLK-2100",1,899,1799.95,899,1799.95,"CENTRALD0001",2027-05-23 00:00:00.000,1,"SANDRA M."
"Order","ORDST2226","333PROC",1,238.5,239.95,238.5,239.95,"AARONFIT0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Order","ORDST2226","40X IDE",1,39.6,39.95,39.6,39.95,"AARONFIT0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Order","ORDST2227","40X IDE",1,39.6,39.95,39.6,39.95,"BERRYMED0001",2027-04-12 00:00:00.000,1,"SANDRA M."
"Order","ORDST2227","500PROC",1,702,749.95,702,749.95,"BERRYMED0001",2027-04-12 00:00:00.000,1,"SANDRA M."
"Order","ORDST2227","8.4HD",1,292.5,309.95,292.5,309.95,"BERRYMED0001",2027-04-12 00:00:00.000,1,"SANDRA M."
"Order","ORDST2228","40X IDE",1,39.6,39.95,39.6,39.95,"CELLULAR0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Order","ORDST2228","333PROC",1,238.5,239.95,238.5,239.95,"CELLULAR0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Order","ORDST2228","ACCS-CRD-25BK",1,5.98,19.95,5.98,19.95,"CELLULAR0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Order","ORDST2229","128 SDRAM",1,152.1,135.2,152.1,135.2,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","500PROC",1,702,749.95,702,749.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","ACCS-HDS-2EAR",1,41.98,89.95,41.98,89.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","ANSW-PAN-2460",1,73.25,149.95,73.25,149.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","HDWR-CIM-0001",1,3290.55,6589.95,3290.55,6589.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","HDWR-SBD-0001",1,14778.12,29559.95,14778.12,29559.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","M2100",1,810,999.95,810,999.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","PHON-FGD-0001",1,57.22,119.95,57.22,119.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","PHON-RCV-0002",1,41.88,89.95,41.88,89.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","RESR-COM-68KM",1,5.75,19.95,5.75,19.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","RMTL-CAP-10MF",1,3.93,8.25,3.93,8.25,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","SOLDER",1,0.01,0.35,0.01,0.35,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","TRANSF100",1,5,19.95,5,19.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","24X IDE",1,45,40,45,40,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","256 SDRAM",1,247.5,229.95,247.5,229.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","333PROC",1,238.5,239.95,238.5,239.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","400PROC",1,393.3,399.95,393.3,399.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","450PROC",1,566.1,569.95,566.1,569.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","6.5HD",1,224.1,224.99,224.1,224.99,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2229","ACCS-HDS-1EAR",1,38.59,79.95,38.59,79.95,"ALTONMAN0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2230","128 SDRAM",1,152.1,135.2,152.1,135.2,"BAKERSEM0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2231","1-A3261A",1,16000,32000,16000,32000,"BAKERSEM0001",2027-04-12 00:00:00.000,1,"GREG E."
"Order","ORDST2232","1-A3261A",1,16000,32000,16000,32000,"ROSELLEN0001",2027-04-12 00:00:00.000,1,"GARY W."
"Quote","QTEST1022","ACCS-HDS-1EAR",1,38.59,79.95,38.59,79.95,"AARONFIT0001",2027-03-05 00:00:00.000,1,"PAUL W."
"Quote","QTEST1024","1-A3261A",1,16000,32000,16000,32000,"AARONFIT0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Order","RMA002001","3-J2094A",1,2150,2623,2150,2623,"GREENWAY0001",2028-08-06 00:00:00.000,1,"PAUL W."
"Return","RMA004001","3-J2094A",1,2150,2623,2150,2623,"GREENWAY0001",2028-08-06 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2255","ACCS-HDS-1EAR",1,38.59,79.95,38.59,79.95,"LASERMES0001",2027-05-23 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2255","CBA100",1,15.5,29.95,15.5,29.95,"LASERMES0001",2027-05-23 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2259","32 SDRAM",1,40.5,49.95,40.5,49.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","400PROC",1,393.3,399.95,393.3,399.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","40X IDE",1,39.6,39.95,39.6,39.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","450PROC",1,566.1,569.95,566.1,569.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","500PROC",1,702,749.95,702,749.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","64 SDRAM",1,80.1,72.95,80.1,72.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","8.4HD",1,292.5,309.95,292.5,309.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","ACCS-CRD-25BK",1,5.98,19.95,5.98,19.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","BK MOUSE",1,9,19.95,9,19.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","CBA100",1,15.5,29.95,15.5,29.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","FAXX-SLK-2100",1,899,1799.95,899,1799.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","HDWR-ACC-0100",1,35000,70009.95,35000,70009.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","HDWR-LDS-0001",1,2700,5409.95,2700,5409.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","M1500",1,108,139.95,108,139.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","M1700",1,198,199.95,198,199.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2259","M2100",1,810,999.95,810,999.95,"CENTRALC0001",2027-04-12 00:00:00.000,1,"PAUL W."
"Invoice","STDINV2261","3-A2969A",1,890,1780,890,1780,"ASTORSUI0001",2027-04-12 00:00:00.000,1,"GREG E."
"Back Order","BKO1001","SOFT-PHM-0001",1,34550,69109.95,34550,69109.95,"CONTOSOL0001",2024-05-10 00:00:00.000,1,"NANCY B."
"Invoice","INV1010","FAXX-SLK-0172",1,674.5,1349.95,674.5,1349.95,"ISNINDUS0001",2024-05-17 00:00:00.000,1,"PAUL W."
"Return","INV1012","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"KELLYCON0001",2024-05-27 00:00:00.000,1,"IAN M."
"Invoice","INV1015","PHON-BUS-1250",1,165.85,359.95,179.85,359.95,"MAGNIFIC0001",2024-05-10 00:00:00.000,1,"GARY W."
"Invoice","INV1017","HDWR-PRO-4862",1,2998.15,5999.95,2998.15,5999.95,"MAHLERST0001",2024-05-10 00:00:00.000,1,"SANDRA M."
"Invoice","INV1019","FAXX-SLK-0172",1,674.5,1349.95,674.5,1349.95,"BLUEYOND0001",2024-05-10 00:00:00.000,1,"NANCY B."
"Invoice","INV1024","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"AARONFIT0001",2024-02-10 00:00:00.000,1,"PAUL W."
"Invoice","INV1025","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"AARONFIT0001",2024-02-15 00:00:00.000,1,"PAUL W."
"Invoice","INVPS1004","FAXX-HLP-5433",1,395.1,854.5,395.1,854.5,"LECLERC0001",2024-05-10 00:00:00.000,1,"FRANCINE B."
"Invoice","INVPS1005","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"BOYLESCO0001",2024-05-10 00:00:00.000,1,"IAN M."
"Invoice","INVPS1006","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"CONTOSOL0001",2024-05-10 00:00:00.000,1,"NANCY B."
"Invoice","INVSP1001","ANSW-PAN-1450",1,50.25,109.95,50.25,109.95,"LONDONBE0001",2024-05-18 00:00:00.000,1,"IAN M."
"Invoice","INVSP1002","ACCS-CRD-25BK",1,5.98,19.95,5.98,19.95,"MIDLANDC0001",2024-05-22 00:00:00.000,1,"GREG E."
"Invoice","INVSP1003","ANSW-ATT-1000",1,59.29,119.95,59.29,119.95,"COMPUTER0001",2027-04-12 00:00:00.000,1,"SANDRA M."
"Order","ORD1000","PHON-BUS-1250",1,179.85,359.95,179.85,359.95,"MAGNIFIC0001",2024-05-08 00:00:00.000,1,"GARY W."
"Order","ORD1003","HDWR-ACC-0100",1,35000,70009.95,35000,70009.95,"OFFICEDE0001",2024-05-07 00:00:00.000,1,"ERIN J."
"Order","ORD1004","SOFT-PHM-0001",1,34550,69109.95,34550,69109.95,"VISIONIN0001",2024-05-18 00:00:00.000,1,"GREG E."
"Order","ORD1005","HDWR-PNL-0001",1,303.85,609.95,303.85,609.95,"COMMUNIC0002",2024-05-29 00:00:00.000,1,"ERIN J."
"Order","ORD1006","HDWR-CIM-0001",1,3290.55,6589.95,3290.55,6589.95,"KENSINGT0001",2024-05-16 00:00:00.000,1,"SANDRA M."
"Invoice","STDINV2249","SOFT-PHM-0001",1,34550,69109.95,34550,69109.95,"CONTOSOL0001",2027-04-12 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2215","100XLG",1,55.5,59.95,55.5,59.95,"BLUEYOND0001",2027-03-23 00:00:00.000,1,"NANCY B."
"Invoice","STDINV2217","HDWR-RNG-0001",1,669,1339.95,669,1339.95,"PLAZAONE0001",2027-03-25 00:00:00.000,1,"SANDRA M."
