date_key,customer_key,product_key,territory_key,volume_raw,dn_rev,net_revenue,total_cogs,base_cogs,ip_cogs,ps_cogs,cma_on_invoice,cma_non_invoice,lmp_funding,authorized_revenue
799,5584,17,5,9.07,389.56,389.56,308.22,308.22,0.00,308.22,0.00,0.00,0.00,389.56
736,7500,9,4,0.97,27.80,27.83,19.77,19.77,0.00,19.77,0.00,0.03,0.00,26.67
792,148,3,4,3.33,20.23,20.23,15.29,15.29,0.00,15.29,0.00,0.00,0.00,51.57
771,9135,50,1,3.78,50.51,51.40,39.21,48.81,9.60,29.61,0.00,0.89,0.00,83.14
855,5585,6,5,0.27,4.42,5.06,2.33,2.83,0.50,1.83,0.00,0.64,0.00,5.39
1072,6087,46,5,1.79,64.08,64.64,35.20,47.62,12.42,22.78,0.52,0.56,0.00,66.62
890,1110,19,4,0.19,6.38,6.38,4.89,4.89,0.00,4.89,0.00,0.00,0.00,6.24
827,1152,114,3,4.09,101.53,101.53,85.38,85.38,0.00,85.38,0.00,0.00,0.00,114.63
834,8419,21,1,0.09,3.67,3.67,3.07,3.07,0.00,3.07,0.00,0.00,0.00,3.98
834,7727,135,4,0.00,0.04,0.04,0.02,0.02,0.00,0.02,0.00,0.00,0.00,0.00
736,4781,9,3,2.33,59.81,60.57,47.32,47.32,0.00,47.32,0.00,0.76,0.00,64.02
974,1142,38,1,43.47,601.55,679.77,423.06,533.28,110.22,312.84,0.00,78.22,0.00,769.43
743,3700,84,4,0.99,22.81,22.81,16.09,16.09,0.00,16.09,1.53,0.00,0.00,21.60
883,4893,46,3,5.18,167.01,181.70,99.08,132.07,32.99,66.09,0.00,14.69,0.00,278.84
736,6766,5,5,0.20,1.89,1.94,1.57,1.82,0.25,1.32,0.00,0.05,0.00,4.04
1002,9072,17,1,0.20,9.96,10.12,6.65,6.65,0.00,6.65,0.00,0.16,0.00,8.84
820,686,31,3,9.51,160.41,160.86,182.60,252.64,70.04,112.56,0.00,0.45,0.00,241.29
764,9090,20,1,2.35,57.91,57.91,49.38,49.38,0.00,49.38,0.00,0.00,0.00,61.86
792,3052,76,5,0.71,18.26,18.26,10.51,10.51,0.00,10.51,0.00,0.00,0.00,18.13
855,7480,48,1,11.90,179.41,182.61,141.20,175.11,33.91,107.29,0.00,3.20,0.00,216.99
1072,8001,148,4,0.09,2.21,2.22,1.59,1.59,0.00,1.59,0.00,0.01,0.00,2.44
806,4940,94,3,10.26,189.33,191.85,205.90,268.81,62.91,142.99,0.00,2.51,0.00,263.60
1002,3883,88,5,0.54,14.08,14.36,11.91,15.90,3.99,7.93,0.92,0.28,0.00,14.06
876,4758,49,3,2.06,34.68,38.19,21.36,27.01,5.65,15.71,0.20,3.51,0.00,52.05
743,9049,29,1,0.51,12.55,13.27,15.05,20.73,5.68,9.38,0.00,0.71,0.00,11.87
834,2812,131,4,0.88,18.72,18.72,14.89,14.89,0.00,14.89,1.36,0.00,0.00,21.35
939,5687,9,5,0.20,6.32,6.35,4.13,4.13,0.00,4.13,0.13,0.03,0.00,5.43
820,2335,46,1,8.61,257.45,317.01,146.03,194.77,48.74,97.28,0.00,59.56,0.00,398.70
820,229,21,2,0.60,24.07,24.07,20.40,20.40,0.00,20.40,0.00,0.00,0.00,26.14
750,5946,64,2,0.48,59.99,59.99,53.58,53.58,0.00,53.58,0.00,0.01,-25.12,0.00
785,707,84,3,0.22,4.28,4.47,3.57,3.57,0.00,3.57,0.00,0.19,0.00,4.47
1030,7703,135,4,0.01,0.27,0.27,0.18,0.18,0.00,0.18,0.00,0.00,0.00,0.00
876,935,7,3,0.56,11.35,11.71,5.27,6.55,1.28,4.00,0.09,0.36,0.00,26.52
967,3934,74,5,0.97,28.37,34.86,17.89,23.42,5.53,12.36,0.00,6.49,0.00,35.21
834,6690,38,5,363.66,3840.26,4291.20,3133.64,3876.86,743.22,2390.43,0.00,450.94,0.00,6436.80
757,2406,37,1,1.55,23.29,24.30,15.27,19.10,3.84,11.43,0.00,1.00,0.00,34.13
799,6399,14,5,0.19,5.03,5.09,3.25,4.23,0.97,2.28,0.22,0.07,0.00,6.90
918,8930,134,1,0.05,0.70,0.70,0.54,0.54,0.00,0.54,0.00,0.00,0.00,0.00
1086,7099,72,4,0.27,7.74,7.81,5.91,7.40,1.49,4.42,0.46,0.07,0.00,6.74
1058,3166,29,1,0.21,5.96,6.28,6.44,8.86,2.42,4.01,0.49,0.33,0.00,5.59
743,5684,76,2,2.72,59.94,60.50,40.76,40.76,0.00,40.76,4.16,0.57,0.00,63.49
757,1929,53,4,2.38,40.68,45.01,28.86,36.81,7.96,20.90,0.00,4.33,0.00,52.60
771,7950,88,1,0.17,2.44,2.48,2.64,3.37,0.73,1.91,0.00,0.04,0.00,4.29
1030,1710,51,5,0.71,20.65,22.03,16.83,20.77,3.94,12.89,0.00,1.38,0.00,28.77
771,3516,25,1,0.22,7.61,7.61,4.80,4.80,0.00,4.80,0.00,0.00,0.00,6.86
862,1514,33,1,0.76,26.01,27.15,27.29,38.26,10.98,16.31,1.43,1.14,0.00,25.10
827,9020,145,1,0.00,0.02,0.02,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00
855,2052,84,5,0.51,11.41,11.41,8.26,8.26,0.00,8.26,0.71,0.00,0.00,10.38
792,5060,143,3,8.87,138.01,139.20,97.92,124.27,26.34,71.58,0.00,1.20,0.00,0.00
883,9015,124,1,0.47,7.90,7.92,6.82,6.82,0.00,6.82,0.00,0.02,0.00,8.94
1086,4856,130,3,0.14,3.65,3.67,1.67,1.67,0.00,1.67,0.00,0.02,0.00,5.31
1065,7339,33,1,0.21,8.27,8.27,8.47,12.01,3.54,4.93,0.00,0.00,0.00,6.30
799,3636,35,3,0.73,24.96,25.42,28.54,39.92,11.38,17.16,0.37,0.46,0.00,26.56
785,4462,38,3,1.02,22.26,24.99,14.51,19.16,4.66,9.85,0.00,2.73,0.00,22.74
876,8017,143,4,0.58,8.01,9.06,5.84,7.30,1.46,4.37,0.00,1.05,0.00,0.00
855,4528,74,3,0.11,2.55,2.65,2.08,2.75,0.67,1.41,0.00,0.10,0.00,3.54
834,6227,19,5,1.20,38.18,38.43,30.54,30.54,0.00,30.54,0.00,0.25,0.00,38.57
911,7357,107,1,1.09,39.45,40.56,31.65,31.65,0.00,31.65,0.00,1.11,0.00,44.10
1030,7324,1,1,3.69,151.54,151.96,115.91,115.91,0.00,115.91,0.00,0.42,0.00,170.69
778,2681,88,2,1.75,26.94,28.18,30.55,39.16,8.61,21.95,0.00,1.24,0.00,43.27
785,1950,9,5,1.45,44.80,45.04,28.80,28.80,0.00,28.80,0.80,0.25,0.00,38.49
771,9066,5,1,2.97,29.03,29.59,18.26,21.32,3.07,15.19,0.00,0.57,0.00,39.14
1030,2084,143,2,2.89,29.73,33.37,28.68,34.61,5.93,22.76,0.00,3.64,0.00,0.00
743,8700,106,1,6.23,201.82,202.46,176.90,176.90,0.00,176.90,0.00,0.64,0.00,231.59
1086,1692,11,5,0.27,5.47,5.99,5.06,6.80,1.74,3.33,0.00,0.53,0.00,10.62
1086,813,27,3,5.47,84.20,89.18,93.32,118.11,24.79,68.53,0.00,4.98,0.00,243.58
834,2741,51,2,0.02,0.51,0.57,0.41,0.51,0.10,0.32,0.00,0.06,0.00,0.65
1002,4508,14,3,1.71,47.15,49.21,30.79,39.80,9.00,21.79,2.35,2.06,0.00,67.49
750,4999,13,3,0.68,25.27,26.59,22.67,31.18,8.51,14.16,0.00,1.31,0.00,22.78
820,511,22,2,1.54,60.19,66.17,38.30,38.30,0.00,38.30,0.00,5.98,0.00,59.39
1065,7046,51,4,0.06,2.93,2.98,2.01,2.55,0.55,1.46,0.14,0.04,0.00,2.27
1086,2751,22,1,0.69,29.85,29.86,17.49,17.49,0.00,17.49,1.79,0.01,0.00,31.69
834,6868,45,4,1.63,39.16,40.62,27.26,35.19,7.93,19.33,0.00,1.46,0.00,39.56
862,2793,36,1,3.28,51.30,62.68,36.89,46.67,9.78,27.12,0.00,11.39,0.00,126.41
729,6641,58,5,0.36,2.57,3.24,1.99,1.99,0.00,1.99,0.00,0.67,0.00,5.18
939,214,11,5,0.61,10.48,12.00,11.56,15.49,3.93,7.63,0.00,1.52,0.00,11.86
834,4371,42,3,2.68,32.86,32.86,28.87,35.70,6.83,22.04,0.00,0.00,0.00,24.68
757,7784,13,1,0.22,7.77,8.07,7.63,10.53,2.90,4.74,0.34,0.30,0.00,7.56
855,6348,127,5,0.43,4.98,4.98,5.23,6.61,1.38,3.85,0.00,0.00,0.00,0.00
1002,121,88,4,0.98,20.15,20.91,18.91,25.09,6.17,12.74,2.74,0.76,0.00,21.49
764,7965,72,3,0.13,4.15,4.15,2.81,3.50,0.69,2.12,0.20,0.00,0.00,3.86
834,9263,11,1,1.14,25.83,27.21,25.45,34.76,9.31,16.13,0.00,1.38,0.00,43.10
750,2731,58,3,0.21,2.07,2.23,1.37,1.37,0.00,1.37,0.08,0.16,0.00,2.23
848,6802,46,5,3.01,109.85,120.74,61.11,83.13,22.02,39.09,0.00,10.89,0.00,139.53
1086,2831,46,2,0.58,18.60,18.68,11.24,15.04,3.79,7.45,0.00,0.08,0.00,26.78
806,1103,38,1,9.14,123.44,123.44,84.93,106.66,21.73,63.19,0.00,0.00,0.00,161.84
834,5313,7,3,0.01,0.14,0.17,0.11,0.15,0.03,0.08,0.00,0.03,0.00,0.20
911,8905,46,1,0.89,31.69,32.65,17.03,22.93,5.90,11.13,1.50,0.96,0.00,34.36
883,3531,50,1,0.38,5.78,5.79,4.19,5.30,1.11,3.09,0.00,0.02,0.00,6.67
974,9026,46,1,3.49,92.77,121.91,55.73,73.54,17.81,37.92,0.00,29.14,0.00,161.52
834,8500,17,1,3.72,164.68,164.70,125.75,125.75,0.00,125.75,9.01,0.02,0.00,159.17
1030,2159,148,3,11.60,296.64,320.15,216.38,216.38,0.00,216.38,0.00,23.51,0.00,326.30
743,7871,39,3,2.20,35.58,35.58,26.67,33.16,6.49,20.18,0.00,0.00,0.00,28.05
785,7549,7,3,0.36,7.05,8.86,3.60,4.51,0.91,2.68,0.00,1.82,0.00,15.10
1079,6332,55,5,0.34,4.85,5.27,3.63,4.60,0.97,2.66,0.00,0.41,0.00,6.02
729,947,46,5,1.93,62.77,64.61,36.79,49.62,12.83,23.97,0.08,1.84,0.00,92.32
1058,4958,146,3,0.00,0.02,0.02,0.02,0.02,0.00,0.02,0.00,0.00,0.00,0.00
736,6349,50,5,0.58,6.88,8.13,6.00,7.30,1.30,4.70,0.00,1.25,0.00,12.67
785,3963,80,2,0.37,13.76,15.49,9.39,9.39,0.00,9.39,0.00,1.73,0.00,21.01
806,4428,38,3,0.23,2.88,3.30,2.72,3.59,0.87,1.86,0.00,0.42,0.00,3.02
1058,5775,17,5,1.86,72.43,90.46,62.80,62.80,0.00,62.80,0.00,18.03,0.00,79.87
1079,716,11,3,0.69,11.93,13.67,12.05,16.12,4.06,7.99,0.00,1.73,0.00,13.50
834,8403,76,1,0.61,12.26,12.63,8.93,8.93,0.00,8.93,0.88,0.37,0.00,15.21
806,8647,2,1,1.95,7.80,8.77,6.16,6.16,0.00,6.16,0.00,0.97,0.00,22.63
855,3315,145,1,0.00,0.09,0.09,0.06,0.06,0.00,0.06,0.00,0.00,0.00,0.00
806,7309,76,2,1.11,22.85,24.95,17.11,17.11,0.00,17.11,0.00,2.09,0.00,24.95
743,610,22,4,2.19,78.26,86.24,57.90,57.90,0.00,57.90,0.00,7.98,0.00,101.66
757,6490,7,5,0.21,4.74,4.90,2.23,2.79,0.56,1.68,0.00,0.15,0.00,10.07
1002,7767,36,3,0.65,11.49,11.91,6.98,8.92,1.94,5.05,0.00,0.42,0.00,24.99
778,2136,17,1,0.25,10.19,11.01,8.34,8.34,0.00,8.34,0.00,0.81,0.00,9.84
1002,1356,7,2,0.64,15.74,18.17,6.33,7.81,1.48,4.84,0.00,2.43,0.00,34.24
736,2910,51,1,0.09,3.86,3.93,2.58,3.26,0.68,1.90,0.17,0.07,0.00,3.13
736,5911,30,2,1.14,22.23,23.69,25.64,35.08,9.44,16.20,0.00,1.46,0.00,52.16
799,7026,46,4,8.11,215.83,283.63,126.91,167.16,40.25,86.66,0.00,67.80,0.00,375.79
974,4733,14,3,0.59,15.39,20.03,10.11,13.13,3.02,7.08,0.00,4.64,0.00,27.35
967,5295,143,3,3.84,54.57,57.60,41.55,51.92,10.37,31.17,0.00,3.03,0.00,0.00
939,6447,25,5,0.48,16.59,16.59,10.39,10.39,0.00,10.39,0.00,0.00,0.00,14.72
890,9193,13,1,0.36,12.69,13.06,12.70,17.51,4.82,7.88,0.56,0.37,0.00,12.35
1058,5613,131,2,0.33,7.25,7.25,5.31,5.31,0.00,5.31,0.58,0.00,0.00,7.99
876,3285,45,1,10.53,184.31,185.78,144.29,180.59,36.30,107.99,0.00,1.47,0.00,417.06
820,9028,50,1,0.78,8.22,9.24,7.15,8.72,1.57,5.58,0.00,1.03,0.00,17.10
743,7137,143,4,2.12,27.59,28.09,23.00,28.52,5.52,17.48,0.81,0.50,0.00,0.00
848,3262,88,1,4.67,79.13,87.61,81.78,107.75,25.97,55.81,10.10,8.48,0.00,94.26
834,8346,45,1,1.46,31.72,32.66,24.04,31.27,7.23,16.81,1.95,0.94,0.00,30.91
1079,1970,17,3,4.69,188.40,188.40,158.40,158.40,0.00,158.40,0.00,0.00,0.00,201.64
1058,684,53,3,1.09,20.83,22.37,14.75,18.90,4.15,10.59,0.00,1.55,0.00,24.05
806,2528,79,2,1.02,15.82,15.92,17.65,24.48,6.83,10.82,0.00,0.10,0.00,23.39
967,6013,3,2,25.84,144.93,183.43,103.47,103.47,0.00,103.47,0.00,38.49,0.00,400.44
1079,6627,135,5,0.01,0.49,0.49,0.30,0.30,0.00,0.30,0.00,0.00,0.00,0.00
757,338,15,4,1.95,69.74,69.94,67.58,67.58,0.00,67.58,0.00,0.20,0.00,80.13
750,2414,46,5,2.69,90.85,91.75,57.09,77.17,20.08,37.00,2.85,0.90,0.00,95.40
764,3079,14,1,0.51,13.73,14.25,7.24,9.33,2.09,5.14,0.82,0.52,0.00,19.67
848,2653,19,5,1.10,41.93,41.95,27.78,27.78,0.00,27.78,0.02,0.02,0.00,35.64
792,1812,126,1,0.32,7.30,7.60,4.94,4.94,0.00,4.94,0.25,0.30,0.00,7.71
750,8846,36,1,2.75,45.96,49.34,30.87,39.24,8.37,22.50,0.00,3.39,0.00,105.89
1065,7369,143,1,28.90,339.06,457.24,275.80,339.69,63.89,211.90,0.00,118.18,0.00,0.00
736,8218,124,1,0.34,5.36,5.36,5.03,5.03,0.00,5.03,0.00,0.00,0.00,6.54
939,7218,124,2,3.10,68.40,68.40,45.91,45.91,0.00,45.91,0.00,0.00,0.00,59.47
792,3301,75,2,0.65,15.29,15.31,8.17,8.17,0.00,8.17,0.01,0.02,0.00,14.12
750,5214,33,3,0.21,8.10,8.52,8.39,11.90,3.51,4.88,0.00,0.42,0.00,9.69
939,2667,11,5,0.53,9.09,10.40,9.31,12.48,3.17,6.15,0.00,1.32,0.00,10.28
855,1034,80,3,0.18,8.20,8.23,4.65,4.65,0.00,4.65,0.00,0.03,0.00,7.15
876,2825,118,1,3.32,66.06,60.38,78.06,107.74,29.69,48.37,0.00,-5.68,0.00,119.50
883,616,45,2,0.80,19.92,20.13,13.17,17.14,3.97,9.21,1.54,0.21,0.00,18.94
806,4514,80,3,0.60,18.26,19.00,15.68,15.68,0.00,15.68,0.00,0.74,0.00,25.24
1072,1476,88,1,4.82,80.59,80.91,81.73,106.25,24.52,57.22,0.00,0.31,0.00,97.52
1058,2995,88,4,0.61,10.08,11.14,10.28,13.35,3.07,7.20,0.00,1.05,0.00,12.38
848,143,131,4,1.77,36.26,36.26,27.65,27.65,0.00,27.65,0.00,0.00,0.00,39.81
799,1401,13,1,1.25,40.91,42.18,41.63,57.41,15.79,25.84,1.83,1.26,0.00,39.83
967,9247,1,1,4.55,196.66,198.41,141.87,141.87,0.00,141.87,0.00,1.75,0.00,210.00
967,7548,32,1,0.56,11.18,11.46,12.49,17.34,4.85,7.64,0.00,0.28,0.00,11.54
1058,7386,1,2,0.82,30.77,30.82,26.06,26.06,0.00,26.06,0.00,0.05,0.00,30.92
1058,3917,47,5,0.20,6.66,7.18,4.16,5.41,1.25,2.90,0.00,0.53,0.00,7.30
939,396,33,2,0.50,19.33,19.87,20.58,29.21,8.63,11.95,0.96,0.54,0.00,23.06
729,5919,88,2,0.41,5.83,5.90,6.23,7.91,1.68,4.55,0.00,0.08,0.00,10.22
1058,7201,51,4,1.35,47.01,51.23,36.94,45.95,9.00,27.94,0.00,4.21,0.00,52.11
946,2629,130,5,0.30,8.29,8.26,3.82,3.82,0.00,3.82,0.00,-0.03,0.00,11.42
1079,101,51,4,0.24,8.52,8.64,7.08,9.02,1.93,5.15,0.41,0.12,0.00,6.60
834,124,143,4,0.99,16.89,17.76,11.61,14.81,3.21,8.40,0.00,0.87,0.00,0.00
1002,3713,135,5,0.00,0.03,0.03,0.02,0.02,0.00,0.02,0.00,0.00,0.00,0.00
1086,9021,131,1,0.42,9.34,9.34,6.97,6.97,0.00,6.97,0.55,0.00,0.00,10.30
820,288,46,5,4.53,161.98,163.82,95.47,129.11,33.64,61.83,5.05,1.84,0.00,169.12
883,297,75,5,4.49,69.22,77.73,58.11,58.11,0.00,58.11,0.00,8.51,0.00,81.99
1079,2938,148,1,0.16,4.74,4.77,2.92,2.92,0.00,2.92,0.33,0.03,0.00,4.98
911,7696,11,1,1.33,25.28,26.64,26.72,36.34,9.62,17.10,0.00,1.36,0.00,24.37
1002,7814,19,4,0.27,8.62,8.64,6.90,6.90,0.00,6.90,0.00,0.02,0.00,8.70
729,6235,27,5,1.28,20.01,20.68,21.70,27.69,5.99,15.71,0.00,0.67,0.00,57.19
757,711,123,3,4.88,47.97,48.01,57.66,74.52,16.86,40.81,0.00,0.04,0.00,117.21
764,5736,49,2,9.46,194.75,194.79,124.66,161.42,36.75,87.91,0.00,0.04,0.00,170.02
974,95,49,4,10.50,195.98,216.40,130.66,168.64,37.98,92.67,0.00,20.42,0.00,231.04
736,6596,25,5,0.27,9.30,9.30,5.84,5.84,0.00,5.84,0.00,0.00,0.00,8.31
918,2654,39,2,10.56,147.57,147.57,122.76,151.38,28.62,94.14,0.00,0.00,0.00,129.39
918,5697,19,5,0.24,8.27,8.27,6.02,6.02,0.00,6.02,0.00,0.00,0.00,7.70
834,6777,19,5,2.93,96.79,96.79,75.21,75.21,0.00,75.21,0.00,0.00,0.00,90.18
876,46,148,4,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1086,2835,45,1,0.62,17.21,17.72,10.39,13.54,3.14,7.25,0.99,0.51,0.00,16.51
1065,1673,17,1,5.71,277.89,277.93,192.81,192.81,0.00,192.81,15.80,0.04,0.00,268.66
834,960,20,1,0.26,5.73,5.73,5.60,5.60,0.00,5.60,0.00,0.00,0.00,6.94
729,4726,74,3,2.70,81.04,81.79,53.11,69.77,16.66,36.45,0.00,0.75,0.00,97.90
1065,6693,32,5,0.57,10.76,13.81,12.22,17.03,4.81,7.41,0.00,3.06,0.00,14.43
799,2526,6,2,0.17,1.80,2.10,1.23,1.43,0.21,1.02,0.00,0.29,0.00,3.28
778,8407,143,1,19.98,280.04,316.75,205.22,258.04,52.82,152.40,0.00,36.71,0.00,0.00
1030,1979,51,2,0.12,4.86,4.93,3.58,4.54,0.96,2.62,0.18,0.07,0.00,3.96
778,5978,89,2,0.04,1.63,1.65,1.35,1.35,0.00,1.35,0.00,0.02,0.00,1.71
862,6489,20,5,0.77,19.89,20.10,16.22,16.22,0.00,16.22,0.00,0.22,0.00,20.10
855,7364,36,4,446.66,7704.94,8879.50,5462.43,7016.82,1554.38,3908.05,0.00,1174.57,0.00,10862.65
778,2245,21,5,0.73,29.71,29.71,25.08,25.08,0.00,25.08,0.13,0.00,0.00,31.43
820,4341,49,3,1.99,41.32,45.99,26.80,35.11,8.32,18.48,0.00,4.67,0.00,35.89
939,1476,126,1,0.72,17.95,17.95,10.95,10.95,0.00,10.95,0.00,0.00,0.00,36.70
729,7847,50,1,0.62,7.46,8.82,6.09,7.49,1.40,4.69,0.00,1.36,0.00,13.74
1002,7493,37,3,3.93,65.75,66.88,44.82,56.44,11.62,33.19,0.00,1.13,0.00,77.86
778,6667,45,5,0.73,18.02,18.96,12.13,15.75,3.62,8.51,0.00,0.93,0.00,17.86
883,442,17,4,16.29,649.91,651.59,556.07,556.07,0.00,556.07,0.00,1.67,0.00,699.81
806,8584,21,1,0.42,17.73,17.73,14.40,14.40,0.00,14.40,0.00,0.00,0.00,18.40
862,8192,20,1,3.55,89.32,89.49,75.72,75.72,0.00,75.72,0.00,0.17,0.00,93.32
939,381,35,5,1.05,34.05,34.97,38.80,54.41,15.61,23.20,0.45,0.92,0.00,35.94
862,806,94,2,0.26,4.52,4.57,5.01,6.50,1.49,3.52,0.00,0.05,0.00,6.67
785,3814,2,2,0.35,2.29,2.29,1.10,1.10,0.00,1.10,0.00,0.00,0.00,2.77
1072,516,124,2,1.11,19.54,19.87,16.23,16.23,0.00,16.23,0.40,0.33,0.00,21.34
890,2338,126,1,0.18,3.92,4.05,2.68,2.68,0.00,2.68,0.00,0.14,0.00,9.11
757,3311,74,4,1.48,54.75,57.18,29.33,38.53,9.20,20.13,0.92,2.43,0.00,59.93
1002,6625,35,5,0.41,14.94,15.09,15.97,22.45,6.48,9.49,0.46,0.15,0.00,15.17
1065,3065,46,2,2.02,63.07,72.34,36.85,49.19,12.35,24.50,0.00,9.26,0.00,93.70
967,4443,7,3,0.22,4.75,6.05,2.16,2.70,0.54,1.61,0.00,1.30,0.00,10.29
1058,2999,11,4,0.26,5.51,5.53,5.26,7.17,1.91,3.35,0.00,0.02,0.00,8.99
729,2623,78,1,0.13,4.03,4.16,2.66,2.66,0.00,2.66,0.00,0.13,0.00,4.24
911,6337,94,5,0.30,5.16,5.22,5.96,7.74,1.79,4.17,0.00,0.06,0.00,7.62
862,4687,46,3,1.49,43.58,44.91,27.96,37.53,9.57,18.39,3.27,1.32,0.00,50.18
1072,2493,46,4,12.09,371.07,380.05,212.72,284.74,72.02,140.69,36.46,8.98,0.00,417.34
729,1559,76,1,0.21,4.46,4.51,3.08,3.08,0.00,3.08,0.33,0.05,0.00,4.72
827,2091,58,1,0.56,6.68,6.68,3.58,3.58,0.00,3.58,0.00,0.01,0.00,8.10
1030,7400,74,2,0.69,18.25,18.65,12.21,15.87,3.66,8.54,0.35,0.41,0.00,25.20
862,5367,145,5,0.01,0.48,0.48,0.34,0.34,0.00,0.34,0.00,0.00,0.00,0.00
1065,5389,129,5,0.07,1.73,1.91,2.24,3.07,0.82,1.42,0.00,0.17,0.00,1.53
771,2345,126,4,0.13,2.86,2.96,1.93,1.93,0.00,1.93,0.00,0.10,0.00,6.65
736,7545,79,4,0.87,14.59,14.85,16.55,23.02,6.48,10.07,0.00,0.25,0.00,20.03
1086,5918,126,2,1.10,24.47,24.65,16.59,16.59,0.00,16.59,0.00,0.18,0.00,56.12
799,2564,46,1,0.20,6.61,6.61,3.56,4.77,1.22,2.34,0.02,0.00,0.00,9.37
862,6580,124,5,0.26,4.64,4.68,3.86,3.86,0.00,3.86,0.00,0.03,0.00,5.07
736,4451,19,3,0.95,30.42,30.61,24.49,24.49,0.00,24.49,0.00,0.20,0.00,30.73
918,4282,28,3,0.22,4.82,5.50,4.98,6.46,1.48,3.50,0.00,0.69,0.00,10.02
876,994,21,5,1.62,67.92,67.92,54.57,54.57,0.00,54.57,0.00,0.00,0.00,70.49
785,756,11,3,0.40,8.60,8.84,8.30,11.23,2.93,5.36,0.00,0.24,0.00,14.91
1086,166,36,4,6.31,105.55,113.33,77.13,98.59,21.46,55.68,0.00,7.78,0.00,243.21
771,6098,64,5,0.78,95.68,95.70,85.58,85.58,0.00,85.58,0.00,0.02,-40.58,0.00
918,8216,77,1,0.46,6.74,6.96,4.68,4.68,0.00,4.68,0.00,0.21,0.00,8.35
764,4281,46,3,5.57,177.03,200.03,104.05,139.71,35.66,68.39,0.00,23.00,0.00,202.03
1030,1653,17,1,4.33,190.76,190.79,145.62,145.62,0.00,145.62,10.52,0.02,0.00,183.69
764,3545,19,4,0.62,20.56,20.56,16.06,16.06,0.00,16.06,0.00,0.00,0.00,20.11
848,3096,47,3,0.75,18.80,19.54,12.54,16.40,3.87,8.67,1.62,0.74,0.00,22.61
764,8770,5,1,0.23,2.01,2.21,1.47,1.69,0.23,1.24,0.00,0.20,0.00,4.53
743,4589,46,3,3.04,77.00,102.37,51.47,67.95,16.48,34.99,0.00,25.37,0.00,140.63
1079,5230,117,3,0.18,4.38,4.38,3.62,3.62,0.00,3.62,0.00,0.00,0.00,4.75
911,8415,17,1,1.04,44.91,44.91,35.08,35.08,0.00,35.08,2.60,0.00,0.00,44.62
862,1237,94,2,0.38,6.57,6.64,7.56,9.80,2.24,5.31,0.00,0.07,0.00,9.70
967,4382,145,3,0.01,0.20,0.20,0.17,0.17,0.00,0.17,0.00,0.00,0.00,0.00
1079,7358,74,2,0.60,23.01,23.01,12.10,16.17,4.07,8.02,0.00,0.00,0.00,21.73
764,6819,20,5,4.59,110.82,111.67,96.14,96.14,0.00,96.14,0.00,0.85,0.00,120.58
757,1508,13,1,0.86,31.93,33.18,31.08,42.87,11.79,19.29,1.42,1.25,0.00,31.09
771,3024,37,4,1.55,24.26,25.27,19.15,23.91,4.76,14.40,0.00,1.01,0.00,34.29
799,7940,19,1,1.85,63.82,63.82,48.01,48.01,0.00,48.01,0.00,0.00,0.00,60.36
764,2423,39,1,2.37,38.23,38.23,29.67,36.96,7.30,22.37,0.00,0.00,0.00,30.20
1030,5935,20,2,0.75,23.26,23.26,15.55,15.55,0.00,15.55,0.59,0.00,0.00,20.58
1002,4526,72,3,0.02,0.55,0.55,0.40,0.50,0.10,0.30,0.03,0.00,0.00,0.52
911,2013,17,3,1.34,63.70,64.14,45.09,45.09,0.00,45.09,0.00,0.44,0.00,54.55
743,3139,18,4,0.26,8.32,8.32,6.53,6.53,0.00,6.53,0.00,0.00,0.00,8.51
974,2355,46,2,0.81,24.97,25.10,15.21,20.34,5.12,10.09,0.00,0.13,0.00,36.23
827,7501,135,2,0.00,0.02,0.02,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00
1079,2392,13,5,0.33,11.95,11.99,10.85,14.93,4.08,6.77,0.12,0.03,0.00,10.77
799,4234,77,3,0.15,2.07,2.09,1.59,1.59,0.00,1.59,0.00,0.02,0.00,2.47
946,3272,45,5,0.97,26.50,26.71,16.70,21.87,5.17,11.52,1.04,0.21,0.00,24.18
939,7739,49,4,0.24,5.05,5.10,3.04,3.95,0.91,2.13,0.00,0.05,0.00,4.47
1058,5434,131,5,0.08,1.53,1.56,1.23,1.23,0.00,1.23,0.00,0.02,0.00,1.59
834,737,47,2,3.77,130.81,133.85,75.39,98.05,22.66,52.73,6.85,3.04,0.00,148.63
792,2383,126,5,0.19,4.23,4.37,2.88,2.88,0.00,2.88,0.00,0.15,0.00,9.82
967,6110,2,5,0.71,4.44,4.44,2.45,2.45,0.00,2.45,0.00,0.00,0.00,5.22
967,3223,113,5,0.21,5.71,5.75,3.94,5.01,1.07,2.87,0.36,0.04,0.00,7.56
827,5463,9,5,2.71,70.13,87.44,54.61,54.61,0.00,54.61,0.00,17.31,0.00,74.44
967,2959,17,3,1.00,42.70,42.99,34.31,34.31,0.00,34.31,0.00,0.29,0.00,42.99
974,7443,44,1,53.36,781.18,1087.39,577.59,730.78,153.19,424.39,0.00,306.21,0.00,973.21
946,369,7,5,0.20,5.47,6.90,2.65,3.39,0.75,1.90,0.00,1.42,0.00,8.69
