date_key,customer_key,product_key,territory_key,volume_raw,dn_rev,net_revenue,total_cogs,base_cogs,ip_cogs,ps_cogs,cma_on_invoice,cma_non_invoice,lmp_funding,authorized_revenue
771,9135,50,1,5.88,78.54,80.02,64.79,48.94,15.86,48.94,0.00,1.47,0.00,129.44
1072,6087,46,5,1.85,63.90,64.23,35.13,22.75,12.38,22.75,2.61,0.33,0.00,68.76
890,5334,76,5,1.67,37.13,38.43,24.52,24.52,0.00,24.52,0.13,1.30,0.00,40.41
820,7514,88,1,0.45,10.54,11.67,8.78,6.07,2.71,6.07,1.26,1.13,0.00,13.61
827,1152,114,3,2.12,48.19,52.55,44.42,44.42,0.00,44.42,0.00,4.36,0.00,59.38
736,4781,9,3,1.16,29.89,30.28,23.45,23.45,0.00,23.45,0.00,0.39,0.00,32.00
974,1142,38,1,48.47,670.14,751.34,463.32,341.09,122.23,341.09,0.00,81.20,0.00,857.98
743,3700,84,4,1.08,23.69,23.69,17.33,17.33,0.00,17.33,1.59,0.00,0.00,22.43
883,4893,46,3,3.60,119.43,129.75,67.72,44.76,22.96,44.76,0.00,10.32,0.00,198.83
876,965,104,4,0.04,0.76,0.87,0.61,0.46,0.15,0.46,0.00,0.11,0.00,1.37
1002,9072,17,1,0.25,13.02,13.09,8.63,8.63,0.00,8.63,0.00,0.06,0.00,11.72
820,686,31,3,10.91,191.30,184.62,215.67,132.21,83.46,132.21,0.00,-6.68,0.00,276.93
764,9090,20,1,1.61,42.43,42.43,33.87,33.87,0.00,33.87,0.00,0.00,0.00,42.43
820,1796,35,1,0.26,9.41,9.81,9.94,5.97,3.97,5.97,0.45,0.41,0.00,10.05
918,7446,78,4,0.19,7.30,7.39,4.08,4.08,0.00,4.08,0.38,0.09,0.00,6.46
792,3052,76,5,0.82,21.17,21.17,12.11,12.11,0.00,12.11,0.00,0.00,0.00,21.02
855,7480,48,1,7.49,113.01,115.03,94.11,71.51,22.60,71.51,0.00,2.02,0.00,136.69
1072,8001,148,4,0.21,5.11,5.13,3.87,3.87,0.00,3.87,0.00,0.03,0.00,5.62
806,4940,94,3,8.07,141.06,143.16,156.76,109.87,46.89,109.87,0.00,2.10,0.00,207.23
771,6830,74,5,0.35,9.68,10.52,6.05,4.15,1.90,4.15,0.00,0.84,0.00,15.86
1002,3883,88,5,0.58,15.23,15.53,12.90,8.58,4.32,8.58,1.00,0.31,0.00,15.21
876,4758,49,3,1.23,20.96,23.57,12.38,9.05,3.33,9.05,0.03,2.61,0.00,32.45
967,906,27,5,1.36,23.42,23.45,24.18,17.65,6.54,17.65,0.00,0.02,0.00,68.31
890,1015,76,5,0.00,0.01,0.01,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.02
939,5687,9,5,0.26,7.96,7.97,5.13,5.13,0.00,5.13,0.15,0.01,0.00,6.83
778,5009,7,3,0.62,17.82,28.57,7.61,5.39,2.22,5.39,0.00,10.75,0.00,27.27
820,2335,46,1,8.25,250.25,303.71,147.20,97.69,49.51,97.69,0.00,53.46,0.00,381.97
820,229,21,2,0.35,14.18,14.18,12.04,12.04,0.00,12.04,0.00,0.00,0.00,15.40
750,5946,64,2,0.52,64.07,64.08,58.06,58.06,0.00,58.06,0.00,0.01,-27.40,0.00
757,5812,143,5,6.36,62.56,67.21,55.99,44.36,11.63,44.36,0.00,4.65,0.00,0.00
876,935,7,3,0.54,10.82,11.30,5.32,4.06,1.26,4.06,0.13,0.48,0.00,26.21
967,3934,74,5,3.76,110.15,135.06,67.24,45.90,21.34,45.90,0.00,24.90,0.00,136.41
729,339,117,2,0.19,5.82,5.82,3.74,3.74,0.00,3.74,0.00,0.00,0.00,4.93
792,4034,33,1,0.18,5.95,6.22,6.45,3.85,2.60,3.85,0.29,0.27,0.00,5.72
834,6690,38,5,482.11,5091.07,5688.88,4155.59,3168.42,987.18,3168.42,0.00,597.81,0.00,8533.32
757,2406,37,1,1.19,16.98,18.65,11.86,8.96,2.90,8.96,0.00,1.67,0.00,26.19
1086,7099,72,4,0.37,9.45,9.45,7.65,5.83,1.82,5.83,0.70,0.00,0.00,9.27
1058,3166,29,1,0.20,5.73,6.02,6.17,3.83,2.33,3.83,0.42,0.29,0.00,5.26
743,5684,76,2,0.52,11.92,12.04,7.80,7.80,0.00,7.80,0.83,0.11,0.00,12.66
757,1929,53,4,2.86,48.40,53.67,34.69,25.17,9.53,25.17,0.00,5.26,0.00,63.25
771,7950,88,1,0.30,4.21,4.28,4.58,3.31,1.27,3.31,0.00,0.07,0.00,7.40
1030,1710,51,5,0.63,18.46,19.59,14.91,11.38,3.52,11.38,0.00,1.13,0.00,25.60
806,4092,84,1,0.33,6.69,6.69,5.51,5.51,0.00,5.51,0.00,0.00,0.00,6.84
862,1514,33,1,0.24,8.25,8.48,8.62,5.13,3.49,5.13,0.38,0.23,0.00,7.67
736,434,121,4,5.12,62.94,63.65,59.10,59.10,0.00,59.10,0.00,0.72,0.00,79.31
855,2052,84,5,0.56,12.46,12.46,8.99,8.99,0.00,8.99,0.78,0.00,0.00,11.34
792,5060,143,3,7.16,111.83,112.79,82.17,60.03,22.15,60.03,0.00,0.97,0.00,0.00
1086,4856,130,3,0.12,3.08,3.10,1.44,1.44,0.00,1.44,0.00,0.02,0.00,4.48
1065,7339,33,1,0.21,8.55,8.55,8.76,5.10,3.66,5.10,0.00,0.00,0.00,6.52
799,3636,35,3,1.07,36.46,37.16,41.28,24.83,16.45,24.83,0.43,0.70,0.00,38.81
785,4462,38,3,1.56,33.46,37.56,20.78,14.11,6.66,14.11,0.00,4.10,0.00,34.18
806,3991,45,5,1.00,27.78,27.98,17.26,11.92,5.34,11.92,1.08,0.21,0.00,25.35
876,8017,143,4,0.42,5.75,6.44,4.11,3.06,1.05,3.06,0.00,0.70,0.00,0.00
834,6227,19,5,3.77,120.40,121.18,95.71,95.71,0.00,95.71,0.00,0.79,0.00,121.63
911,7357,107,1,0.48,17.32,17.80,13.88,13.88,0.00,13.88,0.00,0.49,0.00,19.36
1030,7324,1,1,2.10,86.09,86.32,65.85,65.85,0.00,65.85,0.00,0.24,0.00,96.97
778,2681,88,2,0.77,10.91,12.41,12.70,9.25,3.45,9.25,0.00,1.50,0.00,19.05
785,1950,9,5,0.46,14.08,14.09,9.25,9.25,0.00,9.25,0.25,0.01,0.00,12.22
771,9066,5,1,1.07,10.48,10.70,6.60,5.49,1.11,5.49,0.00,0.22,0.00,14.15
1030,2084,143,2,3.22,33.06,37.17,31.22,24.65,6.57,24.65,0.00,4.11,0.00,0.00
911,3683,16,5,0.00,0.05,0.05,0.04,0.04,0.00,0.04,0.00,0.00,0.00,0.06
743,8700,106,1,6.12,198.66,199.16,174.20,174.20,0.00,174.20,0.00,0.50,0.00,227.82
1086,1692,11,5,0.16,3.09,3.40,2.91,1.93,0.98,1.93,0.00,0.31,0.00,6.33
1086,813,27,3,5.95,91.55,96.96,99.55,72.59,26.95,72.59,0.00,5.42,0.00,264.84
834,2741,51,2,0.03,0.86,0.96,0.68,0.52,0.16,0.52,0.00,0.11,0.00,1.10
1002,4508,14,3,1.92,52.92,55.24,33.62,23.52,10.10,23.52,2.64,2.31,0.00,75.76
820,3693,14,1,1.90,48.83,50.78,31.17,22.54,8.63,22.54,3.43,1.95,0.00,77.32
750,4999,13,3,0.37,13.67,14.39,12.35,7.72,4.63,7.72,0.00,0.73,0.00,12.33
820,511,22,2,0.95,37.31,41.01,24.17,24.17,0.00,24.17,0.00,3.71,0.00,36.81
918,760,38,3,4.06,65.76,68.37,46.24,32.78,13.46,32.78,0.00,2.61,0.00,93.15
1065,7046,51,4,0.12,5.04,5.14,3.56,2.62,0.94,2.62,0.29,0.10,0.00,4.19
1030,1555,103,1,0.00,0.01,0.02,0.02,0.02,0.00,0.02,0.00,0.01,0.00,0.00
1086,2751,22,1,0.87,38.92,38.94,22.01,22.01,0.00,22.01,2.24,0.01,0.00,40.19
834,6868,45,4,0.41,9.61,10.13,6.51,4.63,1.88,4.63,0.00,0.51,0.00,9.86
757,2651,25,1,1.00,34.61,34.61,21.86,21.86,0.00,21.86,0.00,0.00,0.00,31.23
862,2793,36,1,4.53,71.70,86.59,52.81,38.74,14.07,38.74,0.00,14.89,0.00,174.64
729,6641,58,5,1.44,10.27,12.96,8.01,8.01,0.00,8.01,0.00,2.70,0.00,20.73
939,214,11,5,0.64,11.09,11.74,11.90,7.85,4.05,7.85,0.00,0.65,0.00,12.55
757,7784,13,1,0.51,18.16,18.87,17.88,11.10,6.78,11.10,0.81,0.71,0.00,17.68
855,6348,127,5,0.46,5.29,5.40,6.06,4.48,1.58,4.48,0.00,0.12,0.00,0.00
876,65,124,4,0.04,0.64,0.64,0.54,0.54,0.00,0.54,0.00,0.00,0.00,0.70
1002,121,88,4,1.09,22.49,23.35,21.12,14.23,6.89,14.23,3.05,0.85,0.00,23.99
764,7965,72,3,0.23,7.40,7.40,5.34,4.03,1.30,4.03,0.36,0.00,0.00,6.89
806,1859,32,5,0.15,3.70,3.82,3.81,2.24,1.56,2.24,0.00,0.11,0.00,5.79
834,9263,11,1,0.49,10.99,11.58,10.96,6.96,4.00,6.96,0.00,0.59,0.00,18.34
848,6802,46,5,1.98,73.22,79.42,41.44,26.44,14.99,26.44,0.00,6.19,0.00,91.78
1086,2831,46,2,0.45,14.61,14.67,8.71,5.73,2.99,5.73,0.00,0.06,0.00,20.88
806,1103,38,1,13.21,175.45,175.45,122.86,91.67,31.19,91.67,0.00,0.00,0.00,233.84
729,1871,13,5,0.12,4.44,4.49,4.03,2.53,1.50,2.53,0.13,0.04,0.00,4.15
834,5313,7,3,0.02,0.40,0.49,0.23,0.16,0.07,0.16,0.00,0.09,0.00,0.56
911,8905,46,1,0.48,17.52,17.92,10.68,6.90,3.78,6.90,0.84,0.40,0.00,18.76
834,1542,35,1,0.20,6.46,6.33,7.00,4.25,2.76,4.25,0.00,-0.13,0.00,7.87
974,9026,46,1,3.20,85.62,114.86,50.68,34.15,16.53,34.15,0.00,29.23,0.00,148.28
876,2040,60,4,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
890,7618,21,4,0.16,7.40,7.40,5.36,5.36,0.00,5.36,0.58,0.00,0.00,7.23
1030,2159,148,3,9.85,251.95,271.92,187.37,187.37,0.00,187.37,0.00,19.97,0.00,277.14
743,7871,39,3,1.90,30.75,30.75,23.02,17.42,5.60,17.42,0.00,0.00,0.00,24.24
918,2694,11,2,0.73,13.52,13.61,14.65,9.56,5.08,9.56,0.59,0.09,0.00,13.57
785,7549,7,3,0.57,10.93,13.77,5.30,3.95,1.34,3.95,0.00,2.84,0.00,23.47
1079,6332,55,5,0.39,5.08,5.55,3.95,2.94,1.02,2.94,0.00,0.47,0.00,6.94
729,947,46,5,1.64,53.78,55.35,29.40,19.14,10.26,19.14,0.06,1.58,0.00,79.09
736,6349,50,5,0.61,7.60,8.60,6.69,5.22,1.47,5.22,0.00,1.00,0.00,13.40
785,3963,80,2,1.14,43.05,48.55,29.76,29.76,0.00,29.76,0.00,5.50,0.00,65.61
743,6315,22,5,0.32,11.13,11.46,8.02,8.02,0.00,8.02,0.15,0.33,0.00,13.34
967,217,5,2,0.38,3.40,3.66,2.72,2.31,0.40,2.31,0.00,0.26,0.00,7.51
883,3252,143,5,0.17,1.70,2.63,1.64,1.31,0.33,1.31,0.00,0.94,0.00,0.00
1058,5775,17,5,1.94,75.69,94.53,65.63,65.63,0.00,65.63,0.00,18.84,0.00,83.46
1079,716,11,3,0.60,10.34,10.95,10.38,6.86,3.52,6.86,0.00,0.60,0.00,11.70
834,8403,76,1,0.68,15.54,16.01,9.94,9.94,0.00,9.94,1.11,0.47,0.00,19.28
806,8647,2,1,2.70,12.14,12.14,8.69,8.69,0.00,8.69,0.00,0.00,0.00,31.34
806,7309,76,2,1.20,24.73,27.00,18.54,18.54,0.00,18.54,0.00,2.26,0.00,27.00
743,610,22,4,2.84,101.33,111.66,74.84,74.84,0.00,74.84,0.00,10.33,0.00,131.63
757,6490,7,5,0.25,5.64,5.82,2.65,1.99,0.66,1.99,0.00,0.18,0.00,11.97
1002,1356,7,2,0.57,14.17,16.29,5.75,4.41,1.34,4.41,0.00,2.12,0.00,30.70
736,2910,51,1,0.07,2.52,2.56,1.81,1.34,0.48,1.34,0.11,0.04,0.00,2.04
799,7026,46,4,10.11,261.18,353.53,155.22,106.53,48.69,106.53,0.00,92.35,0.00,468.41
974,4733,14,3,0.36,9.90,12.12,5.95,4.08,1.87,4.08,0.00,2.21,0.00,16.55
729,4507,49,3,0.91,8.53,9.05,7.27,5.32,1.95,5.32,0.06,0.52,0.00,12.47
967,5295,143,3,14.82,195.12,205.94,160.26,119.66,40.61,119.66,0.00,10.82,0.00,0.00
939,6447,25,5,0.93,44.86,44.86,20.39,20.39,0.00,20.39,0.00,0.00,0.00,39.80
1058,5613,131,2,0.28,6.25,6.25,4.58,4.58,0.00,4.58,0.50,0.00,0.00,6.86
876,3285,45,1,7.46,130.61,131.65,97.32,72.51,24.81,72.51,0.00,1.04,0.00,295.54
820,9028,50,1,1.34,14.12,15.89,12.34,9.63,2.71,9.63,0.00,1.76,0.00,29.40
743,7137,143,4,3.01,40.48,40.87,33.15,25.06,8.09,25.06,1.14,0.40,0.00,0.00
918,2670,79,1,0.92,13.55,13.18,15.20,9.36,5.85,9.36,0.00,-0.37,0.00,20.98
848,3262,88,1,3.70,59.54,65.92,63.13,43.09,20.05,43.09,7.60,6.38,0.00,70.93
834,8346,45,1,1.23,31.34,32.79,20.42,14.25,6.16,14.25,1.78,1.46,0.00,30.25
1079,1970,17,3,4.09,175.57,175.57,137.88,137.88,0.00,137.88,0.00,0.00,0.00,175.57
1058,684,53,3,0.80,15.02,16.66,10.67,7.68,2.99,7.68,0.00,1.64,0.00,17.64
806,2528,79,2,0.38,5.87,5.91,6.60,4.05,2.56,4.05,0.00,0.04,0.00,8.69
967,6013,3,2,32.97,185.29,234.09,139.04,139.04,0.00,139.04,0.00,48.80,0.00,511.03
764,6729,17,5,0.33,15.29,15.37,11.09,11.09,0.00,11.09,0.02,0.08,0.00,14.47
778,4895,35,3,0.30,10.05,10.28,10.99,6.64,4.36,6.64,0.00,0.23,0.00,11.72
757,338,15,4,2.39,85.50,85.69,82.55,82.55,0.00,82.55,0.00,0.20,0.00,98.18
750,2414,46,5,2.60,87.63,88.50,54.13,35.08,19.06,35.08,2.74,0.87,0.00,92.02
848,3329,75,1,0.05,1.16,1.18,0.69,0.69,0.00,0.69,0.00,0.02,0.00,1.33
764,3079,14,1,1.24,33.54,34.81,19.13,13.60,5.53,13.60,2.01,1.27,0.00,48.06
792,1812,126,1,0.95,23.81,24.78,14.55,14.55,0.00,14.55,0.77,0.97,0.00,25.06
750,8846,36,1,0.47,7.92,8.51,5.26,3.84,1.43,3.84,0.00,0.60,0.00,18.27
1065,7369,143,1,33.57,423.51,568.62,326.12,246.33,79.79,246.33,0.00,145.11,0.00,0.00
736,8218,124,1,0.70,11.10,11.10,10.34,10.34,0.00,10.34,0.00,0.00,0.00,13.53
939,7218,124,2,3.01,66.43,66.43,44.56,44.56,0.00,44.56,0.00,0.00,0.00,58.02
750,5214,33,3,0.35,13.35,13.94,13.87,8.07,5.81,8.07,0.00,0.59,0.00,15.84
939,2667,11,5,0.67,11.60,12.28,11.53,7.60,3.92,7.60,0.00,0.68,0.00,13.13
855,1034,80,3,0.65,30.16,30.27,16.77,16.77,0.00,16.77,0.00,0.11,0.00,26.28
876,2825,118,1,1.54,30.71,28.07,36.47,22.60,13.88,22.60,0.00,-2.64,0.00,55.55
883,616,45,2,0.40,9.94,10.06,6.50,4.53,1.97,4.53,0.78,0.12,0.00,9.54
806,4514,80,3,0.45,13.53,14.09,11.48,11.48,0.00,11.48,0.00,0.56,0.00,18.67
1072,1476,88,1,4.82,80.67,80.98,81.85,57.31,24.54,57.31,0.00,0.31,0.00,97.61
974,4566,74,3,0.80,26.03,28.67,15.49,10.39,5.10,10.39,0.00,2.64,0.00,37.21
1058,2995,88,4,0.31,5.16,5.70,5.26,3.69,1.57,3.69,0.00,0.54,0.00,6.34
848,143,131,4,2.45,50.26,50.26,38.99,38.99,0.00,38.99,0.00,0.00,0.00,55.18
967,9247,1,1,13.18,569.10,575.42,412.47,412.47,0.00,412.47,0.00,6.32,0.00,609.03
967,7548,32,1,1.36,27.08,27.96,29.18,17.86,11.32,17.86,0.00,0.87,0.00,28.16
1058,7386,1,2,0.69,27.50,25.98,21.97,21.97,0.00,21.97,0.00,-1.51,0.00,26.07
1058,7617,131,4,0.14,3.11,3.11,2.36,2.36,0.00,2.36,0.00,0.00,0.00,2.96
1058,3917,47,5,0.12,3.97,4.28,2.43,1.68,0.75,1.68,0.00,0.30,0.00,4.35
939,396,33,2,1.15,44.27,45.50,47.00,27.29,19.71,27.29,2.19,1.23,0.00,52.82
729,5919,88,2,0.44,6.18,6.27,6.70,4.90,1.80,4.90,0.00,0.10,0.00,10.86
827,1056,61,5,0.58,12.50,13.52,8.56,8.56,0.00,8.56,0.00,1.02,0.00,12.52
1058,7201,51,4,1.29,44.75,48.91,35.22,26.65,8.57,26.65,0.00,4.16,0.00,49.75
1079,101,51,4,0.43,14.08,14.36,12.19,8.98,3.22,8.98,0.82,0.28,0.00,11.71
834,124,143,4,0.88,17.08,17.95,11.66,8.44,3.22,8.44,0.00,0.87,0.00,0.00
974,2342,125,1,0.22,5.38,5.38,4.64,4.64,0.00,4.64,0.00,0.00,0.00,0.00
820,8575,14,1,0.34,7.90,11.86,5.10,3.61,1.49,3.61,0.00,3.96,0.00,15.95
1086,9021,131,1,0.32,7.00,7.00,5.21,5.21,0.00,5.21,0.41,0.00,0.00,7.72
820,288,46,5,3.05,110.52,111.16,62.90,40.69,22.22,40.69,3.69,0.63,0.00,114.81
883,297,75,5,14.56,210.20,228.01,187.67,187.67,0.00,187.67,0.00,17.81,0.00,265.68
1058,847,16,5,0.00,0.06,0.06,0.08,0.08,0.00,0.08,0.00,0.00,0.00,0.07
911,7696,11,1,1.45,27.61,29.02,28.55,18.26,10.28,18.26,0.00,1.41,0.00,26.55
1002,7814,19,4,0.22,7.15,7.16,5.72,5.72,0.00,5.72,0.00,0.01,0.00,7.22
729,6235,27,5,0.30,4.28,5.05,4.83,3.58,1.25,3.58,0.00,0.77,0.00,13.47
757,711,123,3,2.70,23.24,26.53,28.22,20.43,7.80,20.43,0.00,3.28,0.00,64.76
764,5736,49,2,9.28,189.90,189.90,125.17,88.16,37.01,88.16,0.00,0.00,0.00,165.67
974,95,49,4,10.82,199.76,234.91,135.16,94.57,40.59,94.57,0.00,35.15,0.00,237.94
918,2654,39,2,10.50,149.12,148.67,118.87,90.92,27.95,90.92,0.00,-0.45,0.00,131.98
918,5697,19,5,0.75,26.22,26.22,19.09,19.09,0.00,19.09,0.00,0.00,0.00,24.38
834,6777,19,5,3.41,112.68,112.68,87.79,87.79,0.00,87.79,0.00,0.00,0.00,104.75
1086,2835,45,1,0.57,15.67,16.34,9.37,6.51,2.86,6.51,0.89,0.66,0.00,15.07
1065,1673,17,1,5.70,277.56,277.60,192.68,192.68,0.00,192.68,15.78,0.04,0.00,268.34
834,960,20,1,1.54,33.48,33.48,32.69,32.69,0.00,32.69,0.00,0.00,0.00,40.51
729,4726,74,3,3.14,94.25,95.15,60.03,41.21,18.82,41.21,0.00,0.90,0.00,113.90
1065,6693,32,5,0.49,9.28,11.95,10.55,6.40,4.15,6.40,0.00,2.67,0.00,12.48
778,8741,11,1,0.24,4.61,4.73,4.79,3.07,1.72,3.07,0.18,0.12,0.00,4.49
778,8407,143,1,13.81,188.02,218.90,139.02,103.74,35.28,103.74,0.00,30.88,0.00,0.00
911,2434,10,5,0.00,0.05,0.05,0.04,0.02,0.01,0.02,0.00,0.00,0.00,0.09
778,5978,89,2,0.10,3.71,3.77,3.11,3.11,0.00,3.11,0.00,0.06,0.00,3.94
862,6489,20,5,0.20,5.30,5.36,4.30,4.30,0.00,4.30,0.00,0.06,0.00,5.36
855,7364,36,4,460.94,7918.86,9237.14,5576.57,3992.64,1583.93,3992.64,0.00,1318.27,0.00,11209.94
820,1452,6,1,0.09,1.00,1.14,0.58,0.47,0.11,0.47,0.00,0.14,0.00,1.75
778,2245,21,5,0.59,23.82,23.82,20.34,20.34,0.00,20.34,0.12,0.00,0.00,25.17
820,4341,49,3,2.92,61.94,69.12,38.96,26.78,12.18,26.78,0.00,7.19,0.00,52.71
939,1476,126,1,1.08,26.86,26.86,16.38,16.38,0.00,16.38,0.00,0.00,0.00,54.92
729,7847,50,1,0.16,1.94,2.20,1.53,1.17,0.36,1.17,0.00,0.26,0.00,3.42
1002,7493,37,3,3.80,63.53,64.62,42.32,31.10,11.22,31.10,0.00,1.09,0.00,75.22
862,6931,30,4,0.17,2.62,2.97,3.23,2.13,1.11,2.13,0.00,0.35,0.00,7.78
890,1029,60,5,0.00,0.08,0.09,0.09,0.05,0.03,0.05,0.00,0.01,0.00,0.00
883,442,17,4,21.68,865.32,867.09,739.85,739.85,0.00,739.85,0.00,1.77,0.00,931.26
806,8584,21,1,0.55,22.94,22.94,18.44,18.44,0.00,18.44,0.00,0.00,0.00,23.81
862,8192,20,1,4.40,110.70,110.91,93.82,93.82,0.00,93.82,0.00,0.20,0.00,115.66
939,381,35,5,0.87,27.57,28.29,31.73,18.96,12.77,18.96,0.36,0.72,0.00,29.05
862,806,94,2,0.13,2.36,2.48,2.60,1.83,0.77,1.83,0.00,0.11,0.00,3.46
785,3814,2,2,0.74,4.28,4.28,2.32,2.32,0.00,2.32,0.00,0.00,0.00,5.18
1072,516,124,2,0.86,15.69,15.95,12.59,12.59,0.00,12.59,0.24,0.26,0.00,16.52
890,2338,126,1,0.43,9.33,9.65,6.30,6.30,0.00,6.30,0.00,0.33,0.00,21.94
757,3311,74,4,0.85,29.78,31.25,17.89,12.20,5.69,12.20,0.75,1.48,0.00,32.49
1002,6625,35,5,0.37,13.40,13.49,14.33,8.52,5.81,8.52,0.47,0.09,0.00,13.63
1065,3065,46,2,1.85,57.77,66.26,33.44,22.13,11.31,22.13,0.00,8.49,0.00,85.83
967,4443,7,3,0.19,4.38,5.59,1.90,1.42,0.48,1.42,0.00,1.21,0.00,9.51
1058,2999,11,4,0.29,6.18,6.20,5.90,3.76,2.13,3.76,0.00,0.02,0.00,10.12
729,2623,78,1,0.21,6.15,6.35,4.07,4.07,0.00,4.07,0.00,0.20,0.00,6.47
911,6337,94,5,0.46,8.02,8.40,9.31,6.51,2.80,6.51,0.00,0.38,0.00,11.75
862,4687,46,3,0.42,12.40,12.72,8.01,5.25,2.76,5.25,1.01,0.32,0.00,14.07
1072,2493,46,4,12.65,372.34,381.38,213.70,141.18,72.52,141.18,40.20,9.04,0.00,435.40
876,1061,84,3,0.09,1.92,1.92,1.49,1.49,0.00,1.49,0.00,0.00,0.00,1.91
848,3996,11,1,2.85,62.20,68.31,63.71,40.75,22.96,40.75,0.00,6.11,0.00,110.34
1030,7400,74,2,0.89,21.23,21.78,14.40,10.14,4.26,10.14,0.44,0.55,0.00,32.25
1065,5389,129,5,0.15,2.90,3.20,5.29,3.44,1.85,3.44,0.00,0.30,0.00,3.01
771,2345,126,4,0.05,1.14,1.18,0.78,0.78,0.00,0.78,0.00,0.04,0.00,2.65
1086,5918,126,2,2.43,51.99,52.33,36.72,36.72,0.00,36.72,0.00,0.34,0.00,124.13
736,4451,19,3,2.30,73.59,74.07,58.36,58.36,0.00,58.36,0.00,0.48,0.00,74.34
918,4282,28,3,0.65,13.96,15.92,14.41,10.12,4.28,10.12,0.00,1.96,0.00,28.99
876,994,21,5,1.31,54.94,54.94,44.16,44.16,0.00,44.16,0.00,0.00,0.00,57.02
792,7462,50,2,0.14,2.78,2.85,1.98,1.44,0.54,1.44,0.00,0.07,0.00,2.51
1086,166,36,4,7.60,126.80,136.34,90.27,64.51,25.76,64.51,0.00,9.54,0.00,292.58
771,6098,64,5,0.52,64.18,64.19,57.06,57.06,0.00,57.06,0.00,0.01,-27.64,0.00
764,4281,46,3,9.42,300.12,338.39,170.73,112.17,58.55,112.17,0.00,38.27,0.00,341.78
918,3068,17,4,0.48,22.48,24.07,16.19,16.19,0.00,16.19,0.00,1.59,0.00,19.90
1030,1653,17,1,4.30,189.05,189.07,144.41,144.41,0.00,144.41,10.42,0.02,0.00,182.04
764,3545,19,4,0.59,19.59,19.59,15.27,15.27,0.00,15.27,0.00,0.00,0.00,19.16
848,3096,47,3,1.20,37.24,38.70,22.71,15.70,7.01,15.70,3.20,1.47,0.00,44.79
764,8770,5,1,0.37,3.38,3.64,2.48,2.09,0.39,2.09,0.00,0.26,0.00,7.45
743,4589,46,3,3.09,76.03,104.27,49.86,34.07,15.79,34.07,0.00,28.24,0.00,143.23
1079,5230,117,3,0.22,5.45,5.45,4.28,4.28,0.00,4.28,0.00,0.00,0.00,5.61
911,8415,17,1,4.58,198.22,198.22,154.89,154.89,0.00,154.89,11.46,0.00,0.00,196.93
729,3758,29,5,0.08,2.30,2.35,2.61,1.60,1.01,1.60,0.11,0.05,0.00,2.00
946,4190,84,3,0.22,5.52,5.52,3.48,3.48,0.00,3.48,0.39,0.00,0.00,4.80
862,1237,94,2,0.40,7.09,7.43,8.08,5.68,2.41,5.68,0.00,0.34,0.00,10.39
855,3950,16,5,0.44,18.86,18.99,14.99,14.99,0.00,14.99,0.00,0.14,0.00,18.99
1079,7358,74,2,0.70,26.91,26.91,14.02,9.18,4.83,9.18,0.00,0.00,0.00,25.41
764,6819,20,5,6.56,158.92,159.63,137.53,137.53,0.00,137.53,0.00,0.70,0.00,172.35
757,1508,13,1,0.70,25.85,26.86,25.11,15.59,9.52,15.59,1.15,1.01,0.00,25.17
771,3024,37,4,1.00,14.80,16.20,12.25,9.28,2.97,9.28,0.00,1.40,0.00,21.98
799,7940,19,1,0.72,24.94,24.94,18.62,18.62,0.00,18.62,0.00,0.00,0.00,23.41
764,2423,39,1,4.43,71.43,71.43,55.33,41.72,13.61,41.72,0.00,0.00,0.00,56.42
946,2607,83,5,0.00,0.07,0.07,0.04,0.04,0.00,0.04,0.00,0.00,0.00,0.05
1086,3012,116,5,1.01,20.04,21.27,14.94,14.94,0.00,14.94,0.00,1.23,0.00,22.29
974,4064,131,3,0.14,3.02,3.02,2.51,2.51,0.00,2.51,0.00,0.00,0.00,3.15
1030,5935,20,2,0.72,21.94,21.94,14.86,14.86,0.00,14.86,0.62,0.00,0.00,19.39
1002,4526,72,3,0.02,0.55,0.56,0.42,0.32,0.10,0.32,0.04,0.00,0.00,0.57
911,2013,17,3,1.46,65.57,69.22,49.21,49.21,0.00,49.21,0.04,3.66,0.00,69.92
827,6619,35,5,0.21,7.80,7.87,8.56,5.09,3.48,5.09,0.24,0.07,0.00,7.89
974,2355,46,2,0.31,10.00,10.04,5.73,3.76,1.96,3.76,0.00,0.04,0.00,14.30
1079,2392,13,5,0.31,10.85,11.08,9.93,6.23,3.70,6.23,0.13,0.23,0.00,10.08
764,2086,20,2,1.49,44.21,44.21,31.07,31.07,0.00,31.07,1.09,0.00,0.00,38.91
799,4234,77,3,0.08,1.08,1.09,0.83,0.83,0.00,0.83,0.00,0.01,0.00,1.28
946,3272,45,5,0.49,13.69,13.75,8.66,5.96,2.70,5.96,0.62,0.06,0.00,12.57
939,7739,49,4,1.29,26.41,26.70,16.10,11.08,5.02,11.08,0.00,0.29,0.00,23.36
750,7327,126,4,0.23,4.56,5.14,3.46,3.46,0.00,3.46,0.00,0.58,0.00,6.11
876,4356,49,3,7.20,139.40,140.26,84.60,58.47,26.12,58.47,2.59,0.86,0.00,158.16
834,737,47,2,2.85,88.65,90.70,57.67,40.30,17.37,40.30,4.65,2.05,0.00,100.99
