Invoice #,Item Number,Item Description,Qty,Total Cost,Total Price,Unit Cost,Unit Price,Customer Number,Address 1,City,Country,Customer Class,Document Date,Due Date,Item Class Code,Salesperson ID,State,Zip
INVPS1003,PHON-PAN-2315,Panache KX-T231 wall,2,59.5,119.9,27.98,59.95,HOLLINGC0001,123 Sugar Grove,Columbia,USA,USA-ILMO-T1,5/10/2024 0:00,6/9/2024 0:00,RETAIL,PAUL W.,MO,65201-3846
INVPS1004,PHON-ATT-53BL,Cordless-Attractive 5352-Blue,2,187.1,379.9,93.55,189.95,LECLERC0001,4321 West Broadway,Montreal,Canada,CAN-PQMT-T5,5/10/2024 0:00,6/9/2024 0:00,ATT CORD,FRANCINE B.,PQ,H4Q 6J8
INVPS1004,FAXX-HLP-5433,Hewlett Packard FAX-310,1,395.1,854.5,395.1,854.5,LECLERC0001,4321 West Broadway,Montreal,Canada,CAN-PQMT-T5,5/10/2024 0:00,6/9/2024 0:00,RETAIL,FRANCINE B.,PQ,H4Q 6J8
INVPS1005,HDWR-PNL-0001,Control Panel,1,303.85,609.95,303.85,609.95,BOYLESCO0001,1234 Burke,Melbourne,Australia,AUSTRALIA-T8,5/10/2024 0:00,6/9/2024 0:00,RETAIL,IAN M.,VIC,3000
INVPS1006,ANSW-PAN-1450,Panache KX-T1450 answer,1,50.25,109.95,50.25,109.95,CONTOSOL0001,456 Mineral Point Road,Omaha,USA,USA-IAKSNE-T3,5/10/2024 0:00,6/9/2024 0:00,RETAIL,NANCY B.,NE,68145-2401
INVPS1007,TRAN-STR-N394,"Transistor,2N394",5,49.05,99.75,9.81,19.95,WESTCENT0001,1234 2nd Street,Rockford,USA,USA-ILMO-T1,4/12/2027 0:00,5/17/2024 0:00,,PAUL W.,IL,61126-3214
INVS3000,5-STDLABOR,T0101 - Standard service labor,2,150,500,75,250,CELLULAR0001,5678 Horseshoe Way,Aurora,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,,PAUL W.,IL,60507-3322
INVS3000,5-STDLABOR,T0101 - Standard service labor,0.5,37.5,125,75,250,CELLULAR0001,5678 Horseshoe Way,Aurora,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,,PAUL W.,IL,60507-3322
INVS3000,5-TVLLABOR,T0101 - Travel Labor,0.5,25,37.5,50,75,CELLULAR0001,5678 Horseshoe Way,Aurora,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,,PAUL W.,IL,60507-3322
INVS3000,5-OVTLABOR,T0101 - Overtime service labor,1,137.5,250,137.5,250,CELLULAR0001,5678 Horseshoe Way,Aurora,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,,PAUL W.,IL,60507-3322
INVS3000,5-FEE,T0101 - Per Call Fee,1,8,100,8,100,CELLULAR0001,5678 Horseshoe Way,Aurora,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,,PAUL W.,IL,60507-3322
INVS3000,5-FEE,T0101 - Per Call Fee,1,8,115,8,115,CELLULAR0001,5678 Horseshoe Way,Aurora,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,,PAUL W.,IL,60507-3322
INVS3000,3-C2924A,"T0101 - SCSI Cable, 2.5m. 68-pin HI-Density",1,90,174.38,90,174.38,CELLULAR0001,5678 Horseshoe Way,Aurora,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,PAUL W.,IL,60507-3322
INVS3000,3-D2657A,T0101 - DB 15 Male Adapter,1,5,6,5,6,CELLULAR0001,5678 Horseshoe Way,Aurora,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,PAUL W.,IL,60507-3322
INVS3000,3-D2659A,T0101 - DB 25 Female Adapter,1,5,6,5,6,CELLULAR0001,5678 Horseshoe Way,Aurora,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,PAUL W.,IL,60507-3322
INVS3001,3-C2924A,"T0102 - SCSI Cable, 2.5m. 68-pin HI-Density",1,90,174.38,90,174.38,CENTRALD0001,Suite 13,La Crosse,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,SANDRA M.,WI,54601-9975
INVS3001,3-D2657A,T0102 - DB 15 Male Adapter,1,5,6,5,6,CENTRALD0001,Suite 13,La Crosse,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,SANDRA M.,WI,54601-9975
INVS3001,3-D2659A,T0102 - DB 25 Female Adapter,1,5,6,5,6,CENTRALD0001,Suite 13,La Crosse,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,SANDRA M.,WI,54601-9975
INVS3001,5-STDLABOR,T0102 - Standard service labor,2,150,500,75,250,CENTRALD0001,Suite 13,La Crosse,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,WI,54601-9975
INVS3001,5-STDLABOR,T0102 - Standard service labor,0.5,37.5,125,75,250,CENTRALD0001,Suite 13,La Crosse,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,WI,54601-9975
INVS3001,5-TVLLABOR,T0102 - Travel Labor,0.5,25,37.5,50,75,CENTRALD0001,Suite 13,La Crosse,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,WI,54601-9975
INVS3001,5-OVTLABOR,T0102 - Overtime service labor,1,137.5,250,137.5,250,CENTRALD0001,Suite 13,La Crosse,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,WI,54601-9975
INVS3001,5-FEE,T0102 - Per Call Fee,1,8,100,8,100,CENTRALD0001,Suite 13,La Crosse,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,WI,54601-9975
INVS3001,5-FEE,T0102 - Per Call Fee,1,8,115,8,115,CENTRALD0001,Suite 13,La Crosse,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,WI,54601-9975
INVS3002,3-C2924A,"T0102 - SCSI Cable, 2.5m. 68-pin HI-Density",1,90,0,90,174.38,COMPUTEC0001,23456 Meridan St. N.E.,Green Bay,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,SANDRA M.,WI,54305-5303
INVS3002,3-D2657A,T0102 - DB 15 Male Adapter,1,5,0,5,6,COMPUTEC0001,23456 Meridan St. N.E.,Green Bay,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,SANDRA M.,WI,54305-5303
INVS3002,3-D2659A,T0102 - DB 25 Female Adapter,1,5,0,5,6,COMPUTEC0001,23456 Meridan St. N.E.,Green Bay,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,SANDRA M.,WI,54305-5303
INVS3002,5-STDLABOR,T0102 - Standard service labor,2,150,0,75,250,COMPUTEC0001,23456 Meridan St. N.E.,Green Bay,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,WI,54305-5303
INVS3002,5-STDLABOR,T0102 - Standard service labor,0.5,37.5,0,75,250,COMPUTEC0001,23456 Meridan St. N.E.,Green Bay,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,WI,54305-5303
INVS3002,5-TVLLABOR,T0102 - Travel Labor,0.5,25,0,50,75,COMPUTEC0001,23456 Meridan St. N.E.,Green Bay,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,WI,54305-5303
INVS3002,5-OVTLABOR,T0102 - Overtime service labor,1,137.5,0,137.5,250,COMPUTEC0001,23456 Meridan St. N.E.,Green Bay,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,WI,54305-5303
INVS3002,5-FEE,T0102 - Per Call Fee,1,8,100,8,100,COMPUTEC0001,23456 Meridan St. N.E.,Green Bay,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,WI,54305-5303
INVS3002,5-FEE,T0102 - Per Call Fee,1,8,115,8,115,COMPUTEC0001,23456 Meridan St. N.E.,Green Bay,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,WI,54305-5303
INVS3003,3-C2924A,"T0102 - SCSI Cable, 2.5m. 68-pin HI-Density",1,90,174.36,90,174.36,COMPUTER0003,123 Churchill Rd,Sydney,Australia,AUSTRALIA-T8,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,IAN M.,NSW,2000
INVS3003,3-D2657A,T0102 - DB 15 Male Adapter,1,5,6.01,5,6.01,COMPUTER0003,123 Churchill Rd,Sydney,Australia,AUSTRALIA-T8,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,IAN M.,NSW,2000
INVS3003,3-D2659A,T0102 - DB 25 Female Adapter,1,5,6.01,5,6.01,COMPUTER0003,123 Churchill Rd,Sydney,Australia,AUSTRALIA-T8,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,IAN M.,NSW,2000
INVS3003,5-STDLABOR,T0102 - Standard service labor,2,150,500,75,250,COMPUTER0003,123 Churchill Rd,Sydney,Australia,AUSTRALIA-T8,9/6/2028 0:00,10/6/2028 0:00,,IAN M.,NSW,2000
INVS3003,5-STDLABOR,T0102 - Standard service labor,0.5,37.5,125,75,250,COMPUTER0003,123 Churchill Rd,Sydney,Australia,AUSTRALIA-T8,9/6/2028 0:00,10/6/2028 0:00,,IAN M.,NSW,2000
INVS3003,5-TVLLABOR,T0102 - Travel Labor,0.5,25,37.5,50,75,COMPUTER0003,123 Churchill Rd,Sydney,Australia,AUSTRALIA-T8,9/6/2028 0:00,10/6/2028 0:00,,IAN M.,NSW,2000
INVS3003,5-OVTLABOR,T0102 - Overtime service labor,1,137.5,250,137.5,250,COMPUTER0003,123 Churchill Rd,Sydney,Australia,AUSTRALIA-T8,9/6/2028 0:00,10/6/2028 0:00,,IAN M.,NSW,2000
INVS3003,5-FEE,T0102 - Per Call Fee,1,8,100,8,100,COMPUTER0003,123 Churchill Rd,Sydney,Australia,AUSTRALIA-T8,9/6/2028 0:00,10/6/2028 0:00,,IAN M.,NSW,2000
INVS3003,5-FEE,T0102 - Per Call Fee,1,8,115,8,115,COMPUTER0003,123 Churchill Rd,Sydney,Australia,AUSTRALIA-T8,9/6/2028 0:00,10/6/2028 0:00,,IAN M.,NSW,2000
INVS3004,3-C2924A,"T0102 - SCSI Cable, 2.5m. 68-pin HI-Density",1,90,0,90,0,COUNTRYV0001,123 Albert Ave,Palmerston North,New Zealand,NEWZEALAND-T8,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,IAN M.,,
INVS3004,3-D2657A,T0102 - DB 15 Male Adapter,1,5,0,5,0,COUNTRYV0001,123 Albert Ave,Palmerston North,New Zealand,NEWZEALAND-T8,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,IAN M.,,
INVS3004,3-D2659A,T0102 - DB 25 Female Adapter,1,5,0,5,0,COUNTRYV0001,123 Albert Ave,Palmerston North,New Zealand,NEWZEALAND-T8,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,IAN M.,,
INVS3004,5-STDLABOR,T0102 - Standard service labor,2,150,0,75,0,COUNTRYV0001,123 Albert Ave,Palmerston North,New Zealand,NEWZEALAND-T8,9/6/2028 0:00,10/6/2028 0:00,,IAN M.,,
INVS3004,5-STDLABOR,T0102 - Standard service labor,0.5,37.5,0,75,0,COUNTRYV0001,123 Albert Ave,Palmerston North,New Zealand,NEWZEALAND-T8,9/6/2028 0:00,10/6/2028 0:00,,IAN M.,,
INVS3004,5-TVLLABOR,T0102 - Travel Labor,0.5,25,0,50,0,COUNTRYV0001,123 Albert Ave,Palmerston North,New Zealand,NEWZEALAND-T8,9/6/2028 0:00,10/6/2028 0:00,,IAN M.,,
INVS3004,5-OVTLABOR,T0102 - Overtime service labor,1,137.36,0,137.36,0,COUNTRYV0001,123 Albert Ave,Palmerston North,New Zealand,NEWZEALAND-T8,9/6/2028 0:00,10/6/2028 0:00,,IAN M.,,
INVS3004,5-FEE,T0102 - Per Call Fee,1,8,100,8,100,COUNTRYV0001,123 Albert Ave,Palmerston North,New Zealand,NEWZEALAND-T8,9/6/2028 0:00,10/6/2028 0:00,,IAN M.,,
INVS3004,5-FEE,T0102 - Per Call Fee,1,8,100,8,100,COUNTRYV0001,123 Albert Ave,Palmerston North,New Zealand,NEWZEALAND-T8,9/6/2028 0:00,10/6/2028 0:00,,IAN M.,,
INVS3005,3-C2924A,"T0102 - SCSI Cable, 2.5m. 68-pin HI-Density",1,90,174.38,90,174.38,DOLLISCO0001,765 Kingway,Charlottetown,Canada,CAN-PQMT-T5,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,FRANCINE B.,PEI,C1A 1W3
INVS3005,3-D2657A,T0102 - DB 15 Male Adapter,1,5,6,5,6,DOLLISCO0001,765 Kingway,Charlottetown,Canada,CAN-PQMT-T5,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,FRANCINE B.,PEI,C1A 1W3
INVS3005,3-D2659A,T0102 - DB 25 Female Adapter,1,5,6,5,6,DOLLISCO0001,765 Kingway,Charlottetown,Canada,CAN-PQMT-T5,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,FRANCINE B.,PEI,C1A 1W3
INVS3005,5-STDLABOR,T0102 - Standard service labor,2,150,500,75,250,DOLLISCO0001,765 Kingway,Charlottetown,Canada,CAN-PQMT-T5,9/6/2028 0:00,10/6/2028 0:00,,FRANCINE B.,PEI,C1A 1W3
INVS3005,5-STDLABOR,T0102 - Standard service labor,0.5,37.5,125,75,250,DOLLISCO0001,765 Kingway,Charlottetown,Canada,CAN-PQMT-T5,9/6/2028 0:00,10/6/2028 0:00,,FRANCINE B.,PEI,C1A 1W3
INVS3005,5-TVLLABOR,T0102 - Travel Labor,0.5,25,37.5,50,75,DOLLISCO0001,765 Kingway,Charlottetown,Canada,CAN-PQMT-T5,9/6/2028 0:00,10/6/2028 0:00,,FRANCINE B.,PEI,C1A 1W3
INVS3005,5-OVTLABOR,T0102 - Overtime service labor,1,137.5,250,137.5,250,DOLLISCO0001,765 Kingway,Charlottetown,Canada,CAN-PQMT-T5,9/6/2028 0:00,10/6/2028 0:00,,FRANCINE B.,PEI,C1A 1W3
INVS3005,5-FEE,T0102 - Per Call Fee,1,8,100,8,100,DOLLISCO0001,765 Kingway,Charlottetown,Canada,CAN-PQMT-T5,9/6/2028 0:00,10/6/2028 0:00,,FRANCINE B.,PEI,C1A 1W3
INVS3005,5-FEE,T0102 - Per Call Fee,1,8,115,8,115,DOLLISCO0001,765 Kingway,Charlottetown,Canada,CAN-PQMT-T5,9/6/2028 0:00,10/6/2028 0:00,,FRANCINE B.,PEI,C1A 1W3
INVS3006,3-C2924A,"T0102 - SCSI Cable, 2.5m. 68-pin HI-Density",1,90,0,90,174.38,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,GREG E.,MI,48640-9392
INVS3006,3-D2657A,T0102 - DB 15 Male Adapter,1,5,0,5,6,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,GREG E.,MI,48640-9392
INVS3006,3-D2659A,T0102 - DB 25 Female Adapter,1,5,0,5,6,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,GREG E.,MI,48640-9392
INVS3006,5-STDLABOR,T0102 - Standard service labor,2,150,0,75,250,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,48640-9392
INVS3006,5-STDLABOR,T0102 - Standard service labor,0.5,37.5,0,75,250,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,48640-9392
INVS3006,5-TVLLABOR,T0102 - Travel Labor,0.5,25,0,50,75,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,48640-9392
INVS3006,5-OVTLABOR,T0102 - Overtime service labor,1,137.5,0,137.5,250,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,48640-9392
INVS3006,5-FEE,T0102 - Per Call Fee,1,8,100,8,100,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,48640-9392
INVS3006,5-FEE,T0102 - Per Call Fee,1,8,115,8,115,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,48640-9392
INVS3007,3-C2924A,"T0102 - SCSI Cable, 2.5m. 68-pin HI-Density",1,90,174.38,90,174.38,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,GREG E.,IN,46401-3455
INVS3007,3-D2657A,T0102 - DB 15 Male Adapter,1,5,6,5,6,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,GREG E.,IN,46401-3455
INVS3007,3-D2659A,T0102 - DB 25 Female Adapter,1,5,6,5,6,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,GREG E.,IN,46401-3455
INVS3007,5-STDLABOR,T0102 - Standard service labor,2,150,500,75,250,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,IN,46401-3455
INVS3007,5-STDLABOR,T0102 - Standard service labor,0.5,37.5,125,75,250,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,IN,46401-3455
INVS3007,5-TVLLABOR,T0102 - Travel Labor,0.5,25,37.5,50,75,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,IN,46401-3455
INVS3007,5-OVTLABOR,T0102 - Overtime service labor,1,137.5,250,137.5,250,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,IN,46401-3455
INVS3007,5-FEE,T0102 - Per Call Fee,1,8,100,8,100,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,IN,46401-3455
INVS3007,5-FEE,T0102 - Per Call Fee,1,8,115,8,115,ASTORSUI0001,987 West Alaska Ave,Gary,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,IN,46401-3455
INVS3008,5-STDLABOR,T0102 - Standard service labor,2,150,500,75,250,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,,PAUL W.,NY,10019
INVS3008,5-STDLABOR,T0102 - Standard service labor,0.5,37.5,125,75,250,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,,PAUL W.,NY,10019
INVS3008,5-TVLLABOR,T0102 - Travel Labor,0.5,25,37.5,50,75,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,,PAUL W.,NY,10019
INVS3008,5-FEE,T0102 - Per Call Fee,1,8,100,8,100,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,,PAUL W.,NY,10019
INVS3008,5-FEE,T0102 - Per Call Fee,1,8,115,8,115,AARONFIT0001,500 West 56th St.,New York,USA,USA-ILMO-T1,9/6/2028 0:00,10/6/2028 0:00,,PAUL W.,NY,10019
INVS3009,5-STDLABOR,T0102 - Standard service labor,2,150,500,75,250,NOVASYST0001,123 W. Nichols Rd,St. Paul,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,MN,55104
INVS3009,5-STDLABOR,T0102 - Standard service labor,0.5,37.5,125,75,250,NOVASYST0001,123 W. Nichols Rd,St. Paul,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,MN,55104
INVS3009,5-TVLLABOR,T0102 - Travel Labor,0.5,25,37.5,50,75,NOVASYST0001,123 W. Nichols Rd,St. Paul,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,MN,55104
INVS3009,5-OVTLABOR,T0102 - Overtime service labor,1,137.5,250,137.5,250,NOVASYST0001,123 W. Nichols Rd,St. Paul,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,MN,55104
INVS3009,5-FEE,T0102 - Per Call Fee,1,8,100,8,100,NOVASYST0001,123 W. Nichols Rd,St. Paul,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,MN,55104
INVS3009,5-FEE,T0102 - Per Call Fee,1,8,115,8,115,NOVASYST0001,123 W. Nichols Rd,St. Paul,USA,USA-MNWI-T4,9/6/2028 0:00,10/6/2028 0:00,,SANDRA M.,MN,55104
INVS3010,5-STDLABOR,T0102 - Standard service labor,2,150,500,75,250,UNIFIEDW0001,123 N. Meriam Ave,Grand Rapids,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,49548
INVS3010,5-STDLABOR,T0102 - Standard service labor,0.5,37.5,125,75,250,UNIFIEDW0001,123 N. Meriam Ave,Grand Rapids,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,49548
INVS3010,5-TVLLABOR,T0102 - Travel Labor,0.5,25,37.5,50,75,UNIFIEDW0001,123 N. Meriam Ave,Grand Rapids,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,49548
INVS3010,5-OVTLABOR,T0102 - Overtime service labor,1,137.5,250,137.5,250,UNIFIEDW0001,123 N. Meriam Ave,Grand Rapids,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,49548
INVS3010,5-FEE,T0102 - Per Call Fee,1,8,100,8,100,UNIFIEDW0001,123 N. Meriam Ave,Grand Rapids,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,49548
INVS3010,5-FEE,T0102 - Per Call Fee,1,8,115,8,115,UNIFIEDW0001,123 N. Meriam Ave,Grand Rapids,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,49548
INVS3011,5-TVLLABOR,T0102 - Travel Labor,0.5,25,37.5,50,75,ROSELLEN0001,8765 Barclay St.,Regina,Canada,CAN-ONMBSK-T6,9/6/2028 0:00,9/6/2028 0:00,,GARY W.,SK,S7K 5C7
INVS3011,5-OVTLABOR,T0102 - Overtime service labor,1,137.5,250,137.5,250,ROSELLEN0001,8765 Barclay St.,Regina,Canada,CAN-ONMBSK-T6,9/6/2028 0:00,9/6/2028 0:00,,GARY W.,SK,S7K 5C7
INVS3011,5-FEE,T0102 - Per Call Fee,1,8,15,8,15,ROSELLEN0001,8765 Barclay St.,Regina,Canada,CAN-ONMBSK-T6,9/6/2028 0:00,9/6/2028 0:00,,GARY W.,SK,S7K 5C7
INVS3012,3-E4592A,T0106 - SurgeArrest Plus,1,60,90,60,90,REYNOLDS0001,456 College Drive,Benton Harbor,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,GREG E.,MI,49022-9090
INVS3012,5-TVLLABOR,T0106 - Travel Labor,0.5,25,37.5,50,75,REYNOLDS0001,456 College Drive,Benton Harbor,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,49022-9090
INVS3012,5-STDLABOR,T0106 - Standard service labor,0.92,69,138,75,150,REYNOLDS0001,456 College Drive,Benton Harbor,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,49022-9090
INVS3012,5-FEE,Per Call Fee,1,8,15,8,15,REYNOLDS0001,456 College Drive,Benton Harbor,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,49022-9090
INVS3013,3-E4592A,T0101 - SurgeArrest Plus,1,60,90,60,90,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,COMPONENTS,GREG E.,MI,48640-9392
INVS3013,5-TVLLABOR,T0101 - Travel Labor,0.5,25,37.5,50,75,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,48640-9392
INVS3013,5-OVTLABOR,T0101 - Overtime service labor,2.25,309.38,562.5,137.5,250,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,48640-9392
INVS3013,5-FEE,Per Call Fee,1,8,15,8,15,HOMEFURN0001,234 Heritage Ave.,Midland,USA,USA-INMI-T2,9/6/2028 0:00,10/6/2028 0:00,,GREG E.,MI,48640-9392
INVSP1000,PHON-ATT-53BL,Cordless-Attractive 5352-Blue,4,374.2,759.8,93.55,189.95,PLAZAONE0001,2345 42 St. W,Woodbury,USA,USA-MNWI-T4,5/20/2024 0:00,6/19/2024 0:00,ATT CORD,SANDRA M.,MN,55119
INVSP1001,ANSW-PAN-1450,Panache KX-T1450 answer,1,50.25,109.95,50.25,109.95,LONDONBE0001,987 Portar Street,Auckland,New Zealand,NEWZEALAND-T8,5/18/2024 0:00,5/18/2024 0:00,RETAIL,IAN M.,,
INVSP1002,ACCS-CRD-25BK,Phone Cord - 25' Black,1,5.98,19.95,5.98,19.95,MIDLANDC0001,5678 Fraser Ave N.,Mishawaka,USA,USA-INMI-T2,5/22/2024 0:00,6/21/2024 0:00,RETAIL,GREG E.,IN,46544
INVSP1003,ANSW-ATT-1000,Attractive Answering System 1000,1,59.29,119.95,59.29,119.95,COMPUTER0001,456 17 St S,Madison,USA,USA-MNWI-T4,4/12/2027 0:00,5/12/2027 0:00,RETAIL,SANDRA M.,WI,53701-6652
INVSP1004,HDWR-SRG-0001,Surge Protector Panel,2,37.3,79.9,18.65,39.95,COUNTRYV0001,123 Albert Ave,Palmerston North,New Zealand,NEWZEALAND-T8,4/12/2027 0:00,5/12/2027 0:00,RETAIL,IAN M.,,
RMA003000,3-B3813A,Keyboard,2,100,120,50,60,COMPUTER0003,123 Churchill Rd,Sydney,Australia,AUSTRALIA-T8,8/31/2027 0:00,9/30/2027 0:00,COMPONENTS,IAN M.,NSW,2000
RMA003000,4-A3666A,4.2GB LP Disk Drive,1,1250,1600,1250,1600,COMPUTER0003,123 Churchill Rd,Sydney,Australia,AUSTRALIA-T8,8/31/2027 0:00,9/30/2027 0:00,COMPONENT2,IAN M.,NSW,2000
RMA003001,3-C2924A,"SCSI Cable, 2.5m. 68-pin HI-Density",3,270,418.5,90,139.5,ADAMPARK0001,Suite 9876,Indianapolis,USA,USA-INMI-T2,8/31/2027 0:00,9/30/2027 0:00,COMPONENTS,GREG E.,IN,46206-1391
